# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b2c_sorted_featurecounts.txt" "./bam_sorted/b2c_sorted.bam" 
Geneid	./bam_sorted/b2c_sorted.bam
BEND3P3	47
ENSG00000224886	0
NUTM2B	4
ENSG00000272447	23
NUTM2E	55
NPAP1P2	0
CTSLP6	0
PGGT1BP2	0
ENSG00000283913	0
BMS1P21	0
MBL1P	0
SFTPD	49
SFTPD-AS1	4
ZNRF2P3	0
DPY19L2P5	0
ENSG00000229616	0
C1DP3	1
C1DP2	7
C1DP4	5
TMEM254-AS1	58
ENSG00000282432	0
TMEM254	299
ENSG00000279399	0
RPL22P18	4
PLAC9	72
ANXA11	4395
LINC00857	20
RPS12P2	2
ENSG00000234382	0
EIF5AP4	134
ENSG00000279359	0
MAT1A	130
ZNF519P1	0
ENSG00000235858	0
DYDC1	2
DYDC2	0
PRXL2A	4068
TSPAN14	2805
TSPAN14-AS1	4
SH2D4B	8
LINC02655	0
RPS7P9	0
ENSG00000233703	0
FARSBP1	0
WARS2P1	0
RPA2P2	0
ENSG00000287358	0
NRG3	36
ENSG00000285739	0
ENSG00000229458	0
NRG3-AS1	0
RNU6-441P	0
ENSG00000288918	0
RNU6-478P	0
MARK2P15	0
LINC02650	0
ENSG00000286876	0
ENSG00000223565	0
RNU6-129P	0
ENSG00000233258	0
RNU1-65P	0
HMGN2P8	2
ENSG00000271933	4
GHITM	5201
CERNA2	0
GPR15LG	2
CDHR1	5
LRIT2	0
RGR	4
LRIT1	0
LINC00858	2
CCSER2	2612
RPL12P29	0
TNPO1P1	6
CACYBPP1	0
RPS3AP5	734
ENSG00000288218	0
LINC01519	0
ENSG00000287057	0
LINC02647	0
ENSG00000224504	0
LINC01520	0
ENSG00000279910	0
RNU6-325P	0
ENSG00000280134	0
GRID1-AS1	0
GRID1	129
ENSG00000278333	0
ENSG00000270002	0
RN7SKP238	0
ENSG00000236606	0
RNA5SP322	0
MIR346	0
ENSG00000287475	0
ENSG00000286359	4
WAPL	5590
RNU6-780P	0
WAPL-DT	14
RPL7AP8	0
OPN4	0
ENSG00000289258	0
LDB3	14
ENSG00000272631	26
BMPR1A	2465
RPAP2P1	2
RNU1-19P	0
MMRN2	388
ENSG00000281974	0
SNCG	52
ADIRF-AS1	120
ADIRF	0
ENSG00000273413	0
ENSG00000271880	4
BMS1P3	0
ENSG00000151303	0
ENSG00000272508	0
AGAP11	0
ENSG00000229969	0
FAM25A	0
ENSG00000271573	0
RNU6-529P	4
GLUD1	4371
SHLD2	1050
ENSG00000237280	2
RN7SL733P	0
NUTM2A-AS1	784
ENSG00000287077	6
ENSG00000285257	17
NUTM2A	21
LINC00863	226
NUTM2D	94
NPAP1P3	0
CTSLP1	0
FAM245A	0
ENSG00000231569	4
ENSG00000286445	6
MIR4678	0
MINPP1	846
ENSG00000223761	0
ENSG00000225913	8
ENSG00000196566	0
RPS26P38	2
PAPSS2	2506
ATAD1	2664
CFL1P1	23
RN7SL78P	0
KLLN	36
PTEN	4515
ENSG00000289051	0
RPL11P3	6
ENSG00000200891	0
MED6P1	0
ENSG00000288875	0
ENSG00000275015	0
RNLS	52
ENSG00000289952	0
LIPJ	4
RPL7P34	0
LIPF	6
NAPGP1	0
LIPK	0
KRT8P38	0
LIPN	12
RCBTB2P1	0
LIPM	0
ANKRD22	82
PTCD2P2	0
STAMBPL1	72
ACTA2-AS1	2
ACTA2	437
FAS	472
ENSG00000286116	2
ENSG00000275693	0
MIR4679-2	0
MIR4679-1	0
ENSG00000233292	0
CH25H	2
LIPA	13520
ENSG00000232110	51
IFIT2	799
IFIT3	1256
IFIT6P	1
IFIT1B	14
IFIT1	1987
IFIT5	1297
SLC16A12	40
SLC16A12-AS1	0
PANK1	727
MIR107	0
PANK1-AS1	0
ENSG00000225836	0
ENSG00000235100	12
ENSG00000240996	1
KIF20B	997
MTND5P42	2
LINC00865	14
MARK2P16	0
LINC01374	6
LINC01375	2
SNRPD2P1	14
ENSG00000287150	2
RN7SKP143	0
LINC02653	0
ENSG00000224750	11
ENSG00000238291	6
ENSG00000283053	0
HTR7	560
ENSG00000289580	0
RPP30	654
ANKRD1	78
RNU6-740P	0
ENSG00000289512	0
ENSG00000225519	0
ENSG00000273124	0
LINC00502	0
DDX18P6	0
NUDT9P1	0
ENSG00000286981	0
PCGF5	1018
ENSG00000289228	2
HECTD2	593
ENSG00000271385	0
RPS27P1	0
PPP1R3C	2013
GAPDHP28	0
FAF2P1	10
TNKS2-DT	28
TNKS2	6613
SRP9P1	80
ENSG00000273497	0
FGFBP3	44
ENSG00000272817	0
BTAF1	3718
CPEB3	260
ENSG00000252993	0
SDHCP2	3
EIF4A1P8	0
ENSG00000221042	0
NHP2P1	23
MARCHF5	2188
RNY3P12	0
MARK2P9	0
ENSG00000286795	0
IDE	1752
KIF11	386
RPL11P4	0
RN7SL644P	0
EIF2S2P3	32
HHEX	195
EXOC6	174
ENSG00000225118	0
CYP26C1-DT	0
CYP26C1	0
ENSG00000285846	0
ENSG00000279607	0
CYP26A1	0
NIP7P1	0
XRCC6P1	46
RPL17P34	10
MYOF	16241
CEP55	58
RNA5SP323	0
FFAR4	0
RBP4	618
PDE6C	9
FRA10AC1	1089
LGI1	30
ENSG00000280660	0
ENSG00000280485	0
RAB11AP1	0
SLC35G1	370
PIPSL	102
PLCE1	527
PLCE1-AS2	0
HDAC1P1	0
RNU6-657P	0
ENSG00000228553	0
PLCE1-AS1	0
ENSG00000273450	4
NOC3L	554
TBC1D12	720
HELLS	206
ENSG00000244332	0
CTBP2P2	0
CYP2C18	3
ENSG00000276490	0
CYP2C19	6
MTND4P19	0
CYP2C58P	0
RPL7AP52	0
CYP2C9	0
MTND4P20	0
CYP2C59P	0
CYP2C60P	0
ENSG00000237885	0
CYP2C8	8
ENSG00000231829	0
ENSG00000288526	2
ENSG00000274691	0
PAWRP1	0
ACSM6	5
ENSG00000234026	3
PDLIM1	4318
SORBS1	1082
RPS3AP36	2
ALDH18A1	6707
TCTN3	1772
ENTPD1	423
ENTPD1-AS1	61
ENSG00000240527	0
ENSG00000270099	0
CC2D2B	13
RPL21P90	0
CCNJ	937
MIR3157	0
RNU6-271P	0
ENSG00000287009	0
ZNF518A	1448
BLNK	30
NPM1P25	0
ENSG00000229418	0
DNTT	0
OPALIN	0
TLL2	2
TM9SF3	16526
NPM1P26	16
PIK3AP1	918
RNA5SP324	0
RPS2P36	4
RNU6-1274P	0
RPL13AP5	966
MIR607	0
LCOR	3578
HMGN2P35	0
SLIT1	28
SLIT1-AS1	0
ARHGAP19-SLIT1	0
ENSG00000286683	0
ARHGAP19	558
ENSG00000231398	0
RPL12P27	2
FRAT1	60
FRAT2	322
ENSG00000225850	1
RRP12	1608
RPL34P20	0
ENSG00000231970	0
PGAM1	3594
EXOSC1	527
ZDHHC16	503
MMS19	2285
UBTD1	424
ANKRD2	0
HOGA1	14
ENSG00000249967	0
C10orf62	0
MORN4	128
PI4K2A	1402
AVPI1	300
MARVELD1	1977
ZFYVE27	638
SFRP5	2
GOLGA7B-DT	0
GOLGA7B	10
CRTAC1	390
ENSG00000278752	0
R3HCC1L	1102
LOXL4	609
ENSG00000230928	0
PYROXD2	169
MIR1287	0
HPS1	277
ENSG00000289758	0
MIR4685	0
HPS1-AS1	8
HPSE2	1950
MIR6507	0
ARL5AP2	0
RPL7P36	0
CNNM1	140
GOT1	711
GOT1-DT	37
LINC01475	0
ENSG00000228778	0
NKX2-3	6
SLC25A28	670
SLC25A28-DT	1
ENSG00000229278	2
ENSG00000285932	0
ENTPD7	1439
EBAG9P1	8
CUTC	621
COX15	1043
ABCC2	107
NANOGP6	0
DNMBP	1578
DNMBP-AS1	0
CPN1	0
CYP2C23P	0
TPM4P1	0
SPCS2P2	0
ERLIN1	1169
CHUK	1206
ENSG00000236308	4
CHUK-DT	4
CWF19L1	946
SNORA12	4
PHB1P9	8
RNU6-422P	0
BLOC1S2	1496
PKD2L1	39
ENSG00000231188	2
SCD	20368
ENSG00000289301	2
OLMALINC	201
WNT8B	12
SEC31B	163
ENSG00000255339	0
NDUFB8	116
HIF1AN	3298
PAX2	6
ENSG00000272572	2
SLF2	2505
ENSG00000273476	11
MRPL43	763
SEMA4G	153
MIR608	0
ENSG00000236662	0
TWNK	413
LZTS2	1609
PDZD7	105
SFXN3	1318
ENSG00000273162	2
KAZALD1	319
ENSG00000288844	1
TLX1NB	0
TLX1	2
LINC01514	0
SMARCE1P7	0
LBX1	0
LBX1-AS1	0
LINC02681	0
ENSG00000289441	0
RNU2-43P	0
ENSG00000225208	0
ENSG00000230967	0
BTRC	2346
RNU2-59P	0
DPCD	192
POLL	568
MIR3158-2	0
MIR3158-1	0
FBXW4	824
RNU6-1165P	0
ENSG00000286489	0
LINC03046	0
FGF8	4
NPM3	284
OGA	11713
KCNIP2-AS1	6
KCNIP2	18
ARMH3	817
HPS6	357
ENSG00000224302	0
ENSG00000229629	0
LDB1	4368
PPRC1	2191
NOLC1	6575
ELOVL3	2
PITX3	0
GBF1	5801
NFKB2	3416
PSD	691
FBXL15	169
CUEDC2	656
MIR146B	0
C10orf95-AS1	211
C10orf95	0
MFSD13A	131
ACTR1A	2744
ENSG00000273262	0
SUFU	1685
RPL23AP58	0
RNU6-43P	0
TRIM8	3689
TRIM8-DT	0
ARL3	938
SFXN2	101
WBP1L	4083
RNU6-1231P	0
CYP17A1	14
PFN1P11	0
PTGES3P4	0
ENSG00000282772	0
BORCS7	154
BORCS7-ASMT	0
AS3MT	0
RPL22P17	0
ENSG00000286575	0
ENSG00000272912	0
CNNM2	444
ENSG00000278498	0
NT5C2	1408
RPS15AP29	0
MARCKSL1P1	0
ST13P13	4
RPEL1	4
INA	46
PCGF6	428
RNU11-3P	0
TAF5	590
ATP5MK	1636
MIR1307	0
PDCD11	2214
CALHM2	527
ENSG00000273485	0
ENSG00000234699	2
CALHM1	0
CALHM3	0
NEURL1-AS1	0
NEURL1	115
ENSG00000226431	0
ENSG00000287419	18
SH3PXD2A	12313
ENSG00000273108	18
ENSG00000289972	2
SH3PXD2A-AS1	3
ENSG00000289744	0
STN1	289
ENSG00000289745	18
SLK	6375
RN7SL524P	0
COL17A1	472
MIR936	0
SFR1	179
CFAP43	13
MIR609	0
GSTO1	2629
MIR4482	2
GSTO2	159
ITPRIP	778
ENSG00000270075	0
ENSG00000287779	0
ITPRIP-AS1	0
CFAP58-DT	15
CFAP58	25
LINC02620	0
ENSG00000237761	0
SORCS3	0
SORCS3-AS1	0
RNU6-463P	0
PPIAP38	0
YWHAZP5	56
LINC02627	0
ENSG00000287732	0
ENSG00000286609	0
LINC02624	12
RPL23AP59	0
SORCS1	152
ENSG00000287047	0
RNA5SP325	0
RNA5SP326	0
LINC01435	0
PTGES3P5	0
ENSG00000203434	0
LINC02661	0
MAPKAPK5P1	0
RN7SKP278	0
RNU5B-6P	0
RNU6-839P	0
PHB2P1	0
BTF3P15	0
ENSG00000270333	2
XIAPP1	18
RPL21P91	0
XPNPEP1	3454
RNU4-5P	0
ADD3-AS1	10
ADD3	6933
SNRPGP12	0
MXI1	1951
ENSG00000228417	0
ENSG00000214067	0
SMNDC1	1861
DUSP5-DT	2
HMGB3P5	0
DUSP5	829
RPL7P35	0
SMC3	4272
ENSG00000289954	0
RBM20	140
RN7SKP288	0
RNA5SP327	0
PDCD4-AS1	57
ENSG00000232470	20
PDCD4	8083
MIR4680	0
BBIP1	339
ENSG00000278601	0
ENSG00000270589	5
SHOC2	2588
RPL13AP6	84
MIR548E	0
ADRA2A	64
ENSG00000213247	0
BTBD7P2	0
ENSG00000227851	0
RPS6P15	0
ENSG00000287231	0
GPAM	1102
ENSG00000288938	0
TECTB	0
MIR6715B	0
MIR6715A	0
GUCY2GP	0
ACSL5	195
ENSG00000232934	0
ZDHHC6	760
VTI1A	460
ENSG00000234017	58
MIR4295	0
ENSG00000233340	0
ENSG00000285676	24
ENSG00000260917	196
ENSG00000279315	6
LINC02935	4
TCF7L2	1054
ENSG00000233547	0
RPS15AP30	0
RNU7-165P	0
ENSG00000286289	0
PPIAP39	0
HABP2	2
NRAP	0
CASP7	840
ENSG00000234393	0
PLEKHS1	0
MIR4483	0
ENSG00000212589	0
DCLRE1A	278
ENSG00000288933	0
NHLRC2	2179
ENSG00000287857	0
ADRB1	16
ENSG00000285540	0
RNU6-709P	0
UBE2V1P5	0
CCDC186	2740
ENSG00000273904	0
MIR2110	0
TDRD1	2
VWA2	106
AURKAP2	0
ENSG00000275024	48
AFAP1L2	2078
RN7SL384P	0
ENSG00000279796	0
ABLIM1	496
ENSG00000229668	0
PPIAP19	110
ENSG00000228484	0
TAF9BP2	2
FHIP2A	2027
RPL15P13	0
TRUB1	512
RNU6-1121P	0
LINC02626	0
ATRNL1	652
ENSG00000285582	0
NTAN1P1	0
GFRA1	82
ENSG00000285587	0
CCDC172	0
SNRPGP6	0
PNLIPRP3	27
HMGB3P8	0
RNU6-1090P	0
PNLIP	0
PNLIPP1	0
PNLIPRP1	0
PNLIPRP2	8
C10orf82	60
HSPA12A-AS1	0
HSPA12A	291
RPL5P27	8
ENO4	8
SHTN1	1273
ENSG00000287655	0
ENSG00000235742	2
VAX1	0
MIR3663HG	0
MIR3663	0
RPL12P26	0
KCNK18	0
SLC18A2-AS1	0
SLC18A2	15
ENSG00000277879	12
PDZD8	2538
ENSG00000258114	0
EMX2OS	0
EMX2	8
ENSG00000235198	0
ENSG00000288172	0
LINC02674	0
ENSG00000263041	0
RAB11FIP2	1373
ENSG00000231104	4
CASC2	22
LINC02944	0
FAM204A	771
LINC00867	0
SLC25A18P1	0
PRLHR	0
TOMM22P5	0
CACUL1	3466
ENSG00000277687	53
LINC03036	3
RPL17P36	274
LDHAP5	36
NANOS1	264
EIF3A	20956
SNORA19	0
ENSG00000222588	0
ENSG00000289126	2
ENSG00000271343	0
DENND10	1669
SFXN4	324
PRDX3	2706
GRK5	1456
GRK5-IT1	2
RN7SL749P	5
ENSG00000236426	0
MIR4681	0
RGS10	786
ENSG00000271353	0
TIAL1	3545
RAD1P1	0
RPS8P4	0
BAG3	2560
TXNP1	0
INPP5F	14632
RN7SL846P	0
PHACTR2P1	2
ENSG00000282413	0
MCMBP	4103
ENSG00000289966	5
SEC23IP	4624
MIR4682	0
NACAP2	0
ENSG00000223455	0
RPL21P16	324
ENSG00000234522	0
PLPP4	108
LINC01561	6
LINC02930	10
WDR11-DT	2
ENSG00000287936	0
WDR11	2586
ENSG00000271670	1
ENSG00000227307	0
ENSG00000278484	6
RPL19P16	20
LINC01153	0
RN7SKP167	0
FGFR2	13496
ENSG00000223432	0
ATE1	1604
RPS15AP5	2
ENSG00000224250	0
ATE1OSP	0
ENSG00000273767	0
ENSG00000276742	0
NSMCE4A	376
ENSG00000273891	2
TACC2	544
ENSG00000285715	0
ENSG00000285973	0
BTBD16	4
RNU6-728P	0
PLEKHA1	2733
MIR3941	0
ENSG00000285955	0
ARMS2	4
HTRA1	2248
DMBT1	4
ENSG00000286114	0
SPADH	0
C10orf120	0
DMBT1L1	0
CUZD1	0
ENSG00000286088	0
FAM24B	27
C10orf88B	10
FAM24A	0
C10orf88	392
PSTK	80
IKZF5	696
ACADSB	423
HMX3	0
HMX2	0
BUB3	2354
RPS26P39	56
ENSG00000270902	0
LINC02641	1
ENSG00000225152	0
ENSG00000286344	0
ENSG00000234542	0
GPR26	2
CPXM2	876
ENSG00000231138	0
ENSG00000234677	0
ENSG00000287768	0
YBX2P1	0
ENSG00000288757	2
ENSG00000232334	4
CHST15	1376
OAT	3360
NKX1-2	0
ENSG00000271434	0
LHPP	154
RPS10P18	2
ENSG00000258539	0
FAM53B	739
ENSG00000278831	0
FAM53B-AS1	0
EEF1AKMT2	94
ABRAXAS2	941
NPM1P31	8
ENSG00000289280	0
ENSG00000249456	13
ZRANB1	1477
ENSG00000226899	0
CTBP2	1573
ENSG00000273599	51
MIR4296	0
ENSG00000282787	0
MRPS21P6	0
RPS27P18	0
TEX36-AS1	0
TEX36	0
ALDOAP2	22
ENSG00000228021	0
EDRF1-DT	2
ENSG00000280561	0
ENSG00000234134	2
EDRF1	548
EDRF1-AS1	15
MMP21	4
UROS	690
MIR4484	0
BCCIP	1575
DHX32	1417
RNU2-42P	0
FANK1	38
GNG10P1	0
FANK1-AS1	0
ADAM12	4754
RNA5SP328	0
SAR1AP2	4
ENSG00000287609	0
LINC00601	0
C10orf90	21
ENSG00000287326	2
ENSG00000199321	0
DOCK1	2544
ENSG00000223528	0
ENSG00000232935	0
INSYN2A	14
NPS	0
ENSG00000279725	4
FOXI2	2
BUB1P1	0
CLRN3	0
PTPRE	1315
ENSG00000232259	6
ENSG00000227076	4
ENSG00000287427	0
MKI67	942
LINC01163	0
ENSG00000234640	0
LINC02667	0
ENSG00000232985	0
ENSG00000287361	0
ENSG00000289400	0
ENSG00000289087	0
ENSG00000225424	0
ENSG00000285615	0
MGMT	118
ENSG00000287466	0
ENSG00000237224	0
ENSG00000227374	0
LINC02666	0
EBF3	62
ENSG00000275327	0
MIR4297	0
ENSG00000275005	0
EBF3-AS1	0
C10orf143	8
ENSG00000277218	5
CTAGE7P	2
PPIAP32	0
GLRX3	1620
LINC02646	0
ENSG00000276375	0
ENSG00000285529	0
MIR378C	0
TCERG1L	0
TCERG1L-AS1	0
LINC01164	0
ENSG00000286295	0
ENSG00000280446	0
ENSG00000283095	8
PPP2R2D	946
BNIP3	2516
ENSG00000277959	10
ENSG00000273521	8
ENSG00000279982	18
JAKMIP3	44
JAKMIP3-AS1	0
DPYSL4	146
STK32C	91
LRRC27	133
PWWP2B	635
ENSG00000231705	0
LINC03068	8
LINC02870	26
ENSG00000226900	14
LINC01165	0
INPP5A	1534
NKX6-2	0
CFAP46	14
LINC01166	0
LINC01167	0
LINC01168	0
ENSG00000289633	2
ENSG00000289039	4
ADGRA1-AS1	0
ADGRA1	0
RPL5P28	6
KNDC1	266
UTF1	4
VENTX	47
MIR202HG	0
MIR202	0
ENSG00000273980	0
ADAM8	629
TUBGCP2	1625
ZNF511	103
ZNF511-PRAP1	0
CALY	5
BANF1P2	19
ENSG00000226699	3
PRAP1	4
FUOM	63
ECHS1	1705
MIR3944	0
ENSG00000274685	0
PAOX	5
ENSG00000254536	3
MTG1	37
SPRN	0
OR6L2P	2
SCART1	51
OR7M1P	0
CYP2E1	43
ENSG00000278518	0
ENSG00000286789	0
SYCE1	0
ENSG00000288107	2
OR6L1P	0
ENSG00000287327	0
FRG2B	0
RARRES2P2	0
AGGF1P2	0
CLUHP5	0
DUX4L28	0
DUX4L25	0
DUX4L24	0
DUX4L23	0
DUX4L22	0
DUX4L21	0
DUX4L20	0
DUX4L29	0
DUX4L10	0
DUX4L11	0
DUX4L12	0
DUX4L13	0
DUX4L14	0
DUX4L15	0
RPL23AP60	0
ENSG00000282875	0
WBP1LP10	0
OR4F2P	0
ENSG00000254468	0
CICP23	0
LINC01001	110
ENSG00000255229	0
RNU6-447P	0
BET1L	2794
SCGB1C1	2
ODF3	6
ENSG00000254559	0
RIC8A	3041
MIR6743	0
SIRT3	469
PSMD13	2957
ENSG00000277290	11
COX8BP	2
NLRP6	2
ENSG00000255026	12
PGGHG	987
IFITM5	2
IFITM2	3031
ENSG00000255533	0
ENSG00000288681	0
IFITM1	4215
ENSG00000254910	8
ENSG00000251661	32
IFITM3	14337
ENSG00000255089	0
ENSG00000255328	2
ENSG00000270972	2
B4GALNT4	1396
PKP3	326
SIGIRR	94
ANO9	213
RN7SL838P	0
PTDSS2	868
ENSG00000255237	2
RNH1	1919
ENSG00000288033	4
ENSG00000289997	2
ENSG00000254739	0
HRAS	263
LRRC56	16
LMNTD2	62
LMNTD2-AS1	14
RASSF7	123
MIR210HG	124
MIR210	0
PHRF1	1682
IRF7	297
CDHR5	158
SCT	11
DRD4	88
DEAF1	816
ENSG00000255158	2
EPS8L2	1129
TMEM80	93
ENSG00000269915	0
TALDO1	1844
GATD1	525
GATD1-DT	25
ENSG00000279672	10
ENSG00000255142	5
CEND1	0
SLC25A22	307
PANO1	2
PIDD1	464
RPLP2	11891
SNORA52	0
PNPLA2	471
ENSG00000255108	0
CRACR2B	52
CD151	1427
POLR2L	224
TSPAN4	1390
ENSG00000250397	39
CHID1	1395
AP2A2	3760
RNU6-1025P	0
MUC6	2
LINC02688	2
MUC2	4
MUC5AC	6
ENSG00000286275	0
MUC5B	10
MUC5B-AS1	0
MIR6744	0
TOLLIP	1558
TOLLIP-DT	24
ENSG00000287935	15
LINC02689	0
BRSK2	40
ENSG00000285581	6
MOB2	294
DUSP8	305
KRTAP5-AS1	4
KRTAP5-1	0
KRTAP5-2	0
KRTAP5-3	0
KRTAP5-4	0
KRTAP5-5	0
ENSG00000231487	13
FAM99A	10
FAM99B	7
LINC02708	1
KRTAP5-6	0
IFITM10	257
ENSG00000250644	8
CTSD	6061
PRADX	0
ENSG00000229512	0
ENSG00000287484	0
ENSG00000230834	1
RPL36AP39	12
ENSG00000230080	0
SYT8	2
TNNI2	14
LSP1	747
MIR4298	0
ENSG00000249086	0
MIR7847	0
PRR33	20
LINC01150	0
TNNT3	59
MRPL23	137
MRPL23-AS1	10
LINC01219	0
H19	179178
ENSG00000275266	0
MIR675	0
ENSG00000274866	0
IGF2	129092
ENSG00000240801	0
ENSG00000284779	0
INS-IGF2	0
MIR483	4
IGF2-AS	327
INS	0
TH	6
MIR4686	0
ASCL2	10
C11orf21	90
TSPAN32	44
RNU6-878P	0
CD81-AS1	12
RPL26P30	36
ENSG00000290075	8
ENSG00000290098	8
CD81	5771
TSSC4	503
ENSG00000230483	0
TRPM5	0
KCNQ1	128
KCNQ1OT1	1207
ENSG00000275666	0
ENSG00000276105	0
ENSG00000276494	0
ENSG00000276015	0
COX6CP18	0
KCNQ1-AS1	1
KCNQ1DN	2
ENSG00000274740	0
CDKN1C	8494
SLC22A18AS	8
SLC22A18	183
PHLDA2	44
NAP1L4	3230
SNORA54	0
ENSG00000183562	7
CARS1	1120
CARS1-AS1	6
RNU1-91P	0
ENSG00000285644	0
ENSG00000236710	0
OSBPL5	410
ENSG00000234791	0
MRGPRG	0
MRGPRG-AS1	2
MRGPRE	0
ENSG00000224513	0
NDUFA5P8	0
ENSG00000276951	0
NDUFA5P1	0
ENSG00000273813	0
ENSG00000254592	0
ZNF195	495
ENSG00000290960	47
OR7E12P	2
TSSC2	0
FAM86GP	13
ENPP7P15	2
ENSG00000254757	0
ENSG00000287906	2
ENSG00000255367	1
ENSG00000287312	3
SNRPCP5	0
RPS3AP39	0
RPS24P14	0
ENSG00000284639	0
VPS51P5	0
OR7E117P	0
XNDC1CP	0
TRPC2	8
ART5	80
ART1	0
CHRNA10	4
NUP98	7304
ENSG00000289468	6
RNU6-1143P	0
RNU7-50P	2
PGAP2	430
RHOG	1640
STIM1-AS1	2
STIM1	2125
ENSG00000229368	0
MIR4687	0
PPIAP40	125
ENSG00000206976	0
ENSG00000255232	0
HNRNPA1P76	0
ENSG00000224555	2
RPS29P20	0
RRM1	1936
RRM1-AS1	0
OR55B1P	0
LINC02749	0
RDXP1	6
SSU72L5	0
SSU72L2	0
SSU72P6	0
SSU72L4	0
SSU72L3	0
SSU72L1	0
OR52B4	4
OR52B3P	2
TRIM21	366
ENSG00000291144	32
OR51R1P	0
OR52P2P	0
OR52K2	0
OR52K3P	0
OR52K1	0
OR52M2P	2
OR52M1	0
C11orf40	0
OR52I2	0
OR52I1	0
TRIM68	418
OR51D1	0
OR51E1	6
OR51A9P	0
OR51E2	10
OR51C1P	0
MMP26	0
OR51F5P	0
ENSG00000290647	0
OR51C4P	0
KRT8P49	2
OR51F3P	0
OR51F4P	0
OR51F1	0
OR51N1P	0
OR52Y1P	0
OR52R1	0
OR51F2	0
ENSG00000290648	0
OR51A8P	0
OR51S1	0
OR51H1	0
ENSG00000290650	0
OR51H2P	0
OR51T1	0
OR51A6P	0
OR51A7	0
OR51G2	0
OR51G1	0
OR51A3P	0
OR51A4	0
OR51A2	0
OR51A5P	0
OR51L1	0
OR51P1P	0
OR52J2P	0
OR52J3	0
OR52E2	0
OR52E1	0
OR52S1P	0
OR52E3P	0
OR52J1P	0
ENSG00000236897	0
OR52A4P	4
ENSG00000290651	0
OR52A5	0
OR52A1	0
OR51A1P	0
OR52Z1P	0
OR51V1	0
ENSG00000224091	0
ENSG00000285498	0
ENSG00000221031	0
HBB	4
HBD	32
ENSG00000290652	0
HBBP1	0
BGLT3	0
HBG1	6
ENSG00000284931	0
HBG2	0
ENSG00000239920	1
HBE1	0
OR51AB1P	0
OR51B4	2
OR51B5	4
OR51B3P	2
OR51B2	2
OR51B8P	4
OR51B6	0
ENSG00000230087	0
TMEM258P1	0
OR51M1	4
OR51J1	0
OR51Q1	0
OR51K1P	2
OR51I1	0
OR51I2	0
OR51A10P	0
OR52D1	4
UBQLN3	0
UBQLNL	10
OLFM5P	0
OR52V1P	6
OR52H1	0
OR52H2P	0
ENSG00000290653	2
OR52B5P	0
OR52T1P	0
HNRNPA1P53	2
OR52B6	4
TRIM6	395
TRIM6-TRIM34	0
TRIM34	2
TRIM5	1104
TRIM22	686
OR52U1P	0
OR52P1	0
OR56B1	0
OR52N4	6
OR56B2P	1
OR52N5	0
OR52N1	0
OR52N3P	0
OR52N2	1
OR52E6	0
OR52E8	0
OR52E7P	0
OR52E4	0
OR52E5	0
OR52Q1P	0
OR56A3	0
OR56A5	0
OR52L1	0
KRT18P58	0
OR56A4	0
RNA5SP329	0
OR56A1	0
ENSG00000289150	0
OR56A7P	0
OR52L2P	0
OR52X1P	0
OR56B4	0
ENSG00000254444	0
OR56B3P	0
OR52B1P	0
OR52B2	1
OR52W1	2
ENSG00000267940	20
C11orf42	8
FHIP1B	693
CNGA4	4
CCKBR	56
ENSG00000270435	0
CAVIN3	42
ENSG00000282556	17
ENSG00000254443	0
SMPD1	1424
APBB1	1059
HPX	130
TRIM3	290
ARFIP2	2019
ENSG00000283977	0
TIMM10B	864
ENSG00000254595	84
DNHD1	870
RRP8	657
ENSG00000254400	0
ILK	26
TAF10	109
ENSG00000254641	0
ENSG00000285338	0
TPP1	9228
ENSG00000255680	0
DCHS1	2460
DCHS1-AS1	0
ENSG00000255410	2
MRPL17	1236
RPL21P94	2
ENSG00000291143	8
GVINP1	0
GVINP2	2
OR2AG2	3
OR2AG1	2
OR6A2	0
ENSG00000283415	1
ENSG00000254712	2
OR10A5	0
OR10A2	0
OR10A4	0
OR2D2	0
OR2D3	0
ZNF215	40
ZNF214	42
NLRP14	4
RBMXL2	2
ENSG00000255179	0
MIR302E	0
SYT9	210
SYT9-AS1	75
OLFML1	2
PPFIBP2	933
ENSG00000254864	0
CYB5R2	1679
OVCH2	7
ENSG00000275612	0
ENSG00000276668	2
ENSG00000271758	0
ENSG00000254707	0
ENSG00000290809	4
OR10AB1P	0
OR5P4P	0
ENSG00000254951	0
OR5P1P	0
RPL7AP55	0
OR5P2	0
OR5P3	0
OR5E1P	0
RNU6-943P	0
OR10A6	0
OR10A3	0
ENSG00000289714	0
NLRP10	4
EIF3F	11424
COX6CP5	0
CASC23	0
TUB	4663
ENSG00000254921	0
TUB-AS1	0
ENSG00000279391	0
RIC3	14
RIC3-DT	0
LMO1	6
STK33	12
ENSG00000252778	0
TRIM66	423
ENSG00000254900	2
RPL27A	25995
SNORA3A	0
SNORA3B	0
DENND2B	1049
ENSG00000254665	0
DENND2B-AS1	2
RNA5SP330	0
AKIP1	470
C11orf16	0
ASCL3	0
TMEM9B	1246
TMEM9B-AS1	70
NRIP3	356
NRIP3-DT	0
SCUBE2	37
