# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b1s_sorted_featurecounts.txt" "./bam_sorted/b1s_sorted.bam" 
Geneid	./bam_sorted/b1s_sorted.bam
BICD2	3299
ENSG00000288062	2
ENSG00000288271	2
ENSG00000291168	34
ANKRD19P	0
RNU6-714P	1
EEF1DP2	0
ENSG00000275318	13
ZNF484	726
ENSG00000291169	0
ENSG00000226668	4
SNX18P2	0
ALOX15P2	0
FGD3	771
SUSD3	526
ENSG00000223446	2
CARD19	557
NINJ1	3400
ENSG00000203364	0
WNK2	448
ENSG00000290685	2
FAM120A2P	0
RNU6-829P	0
ENSG00000237385	4
FAM120AOS	2982
FAM120A	7072
ENSG00000289031	6
PHF2	4045
MIR548AU	0
ENSG00000231990	0
MIR4291	0
BARX1	80
BARX1-DT	0
PTPDC1	730
CYCSP24	9
ENSG00000286834	8
ENSG00000286203	0
MIRLET7A1HG	92
MIRLET7A1	0
MIRLET7F1	0
LINC02603	4
MIRLET7D	0
ZNF169	129
VDAC1P11	8
NUTM2F	10
ENSG00000232063	52
ENSG00000224815	0
PTMAP12	36
MFSD14B	4882
YRDCP1	0
ENSG00000286850	12
ENSG00000224245	0
RNU6-669P	0
PCAT7	1149
FBP2	28
FBP1	256
ENSG00000288023	0
AOPEP	1218
MIR2278	0
ENSG00000230815	0
ENSG00000236095	2
ENSG00000224764	0
ENSG00000285807	0
MIR6081	0
MIR23B	0
MIR27B	8
MIR3074	0
MIR24-1	0
FANCC	989
ENSG00000229065	0
ENSG00000223849	0
RNA5SP288	0
ENSG00000230221	10
ENSG00000271384	2
MT1P1	0
PTCH1	4729
ENSG00000271314	0
ENSG00000271155	9
ENSG00000271659	12
ENSG00000229345	2
ENSG00000228142	0
ENSG00000227358	0
ERCC6L2-AS1	164
ENSG00000268926	16
RNU2-46P	0
ERCC6L2	2687
RNA5SP289	0
PARK7P2	0
LINC00092	38
ENSG00000237212	4
ENSG00000275465	0
ENSG00000287187	0
EIF4BP3	612
HSD17B3	0
ENSG00000285269	3
HSD17B3-AS1	0
RNU6-1160P	0
SLC35D2	547
ZNF367	364
NSA2P7	46
ENSG00000286835	0
ENSG00000287302	0
HABP4	1037
CDC14B	2956
PRXL2C	1112
ENSG00000224848	51
ENSG00000233820	6
ZNF510	1361
ZNF782	433
MFSD14CP	2111
PTMAP11	22
ENSG00000227257	8
NUTM2G	46
YRDCP2	0
CTSV	5071
TCEA1P1	0
GAS2L1P2	6
VN1R51P	10
FAM220CP	28
ENSG00000277103	22
ANKRD18CP	108
RNU6-798P	0
ENSG00000242375	32
ZNF322P1	12
ENSG00000203279	31
ENSG00000289356	21
ENSG00000235494	0
SUGT1P4-STRA6LP	34
SUGT1P4-STRA6LP-CCDC180	1
SUGT1P4	0
STRA6LP	0
CCDC180	28
MIR1302-8	0
ENSG00000228957	0
ENSG00000286375	14
TDRD7	3338
TMOD1	89
ENSG00000228174	4
TSTD2	1028
NCBP1	4419
ENSG00000231521	0
XPA	611
KRT18P13	0
PTCSC2	0
ENSG00000260677	0
FOXE1	10
TRMO	619
ENSG00000287070	8
HEMGN	0
ANP32B	12740
ENSG00000236896	2
RNU6-918P	0
NANS	1872
TRIM14	3384
CORO2A	2067
TBC1D2	1564
MIR6854	0
ENSG00000224001	0
GABBR2	20
SEPTIN7P7	4
ANKS6	1931
ENSG00000285706	8
GALNT12	1081
ENSG00000267026	0
NME2P3	0
ADIPINT	4
COL15A1	72184
ENSG00000270412	24
TGFBR1	10785
RNA5SP290	0
ENSG00000227269	0
RN7SL794P	0
ALG2	2505
SEC61B	4022
RN7SKP225	0
KRT8P11	2
NAMA	0
ENSG00000277828	0
ENSG00000287955	0
ENSG00000277465	0
ENSG00000237461	8
STX17-DT	52
ENSG00000234860	0
NR4A3	1221
STX17	3515
ENSG00000254571	0
ERP44	9021
UPF3AP3	20
INVS	1304
RN7SL75P	1
RPS2P35	110
DPPA3P10	0
NANOGP5	0
TEX10	3441
MSANTD3	1325
MSANTD3-TMEFF1	0
TMEFF1	29
CAVIN4	140
RN7SKP87	0
ACTG1P19	4
ENSG00000230161	0
GAPDHP26	0
PLPPR1	54
TRPC6P4	0
ENSG00000253041	0
ACNATP	2
BAAT	219
TRMT112P4	0
ENSG00000230328	4
FYTTD1P1	0
MRPL50	1108
ZNF189	2151
ALDOB	865
ENSG00000270982	0
TMEM246-AS1	4
PGAP4	681
ENSG00000233055	0
RNF20	3631
GRIN3A	356
PPP3R2	0
MTND3P4	0
ARL2BPP7	0
RNU6-329P	0
ENSG00000286243	0
ENSG00000289079	0
ENSG00000235901	0
LINC00587	0
ZYG11AP1	0
ENSG00000234269	0
CYLC2	2
ENSG00000229830	0
LINC01492	0
ENSG00000226566	0
RNA5SP291	0
ENSG00000285483	4
SMC2-DT	14
SMC2	3834
TOPORSLP	0
ENSG00000203396	0
OR13F1	0
ENSG00000283001	0
OR13C4	0
OR13C3	0
OR13C8	0
OR13D2P	0
OR13C5	0
OR13C2	0
OR13C9	0
OR13I1P	0
ENSG00000290765	0
OR13C1P	0
OR13D1	0
OR13D3P	0
NIPSNAP3A	1311
NIPSNAP3B	166
ABCA1	17781
ENSG00000226334	26
CT70	4
ENSG00000286536	9
RN7SKP191	0
SLC44A1	9625
ENSG00000289227	0
FSD1L	331
RALGAPA1P1	108
FKTN-AS1	0
FKTN	1824
ENSG00000279609	0
TAL2	4
TMEM38B	1513
ENSG00000228366	0
DEPDC1P2	2
SLC25A6P5	0
LINC01505	8
ENSG00000225002	0
ENSG00000229297	0
MIR8081	0
ENSG00000237062	0
RN7SKP77	0
ENSG00000228143	0
RNA5SP292	0
ZNF462	5630
ENSG00000230782	4
RPL7AP44	0
ENSG00000223615	0
ENSG00000225531	14
ENSG00000226047	0
ENSG00000226535	13
RAD23B	15640
LINC01509	0
ENSG00000287233	0
HMGN2P32	0
RNU6-492P	0
KLF4	1306
ENSG00000289987	2
ENSG00000236005	0
PPIAP88	0
RNU6-996P	0
RNU6-1064P	0
RN7SL659P	0
RPL36AP6	0
ENSG00000233727	0
RNA5SP293	0
RPS15AP27	2
RPL31P43	0
CHCHD4P2	0
ENSG00000230030	0
RPL36P14	58
ENSG00000231678	0
RPL36AP35	0
ENSG00000213556	0
ACTL7B	0
ACTL7A	0
ELP1	3820
ABITRAM	1569
CTNNAL1	3229
TMEM245	9458
MIR32	0
FRRS1L	432
EPB41L4B	2176
RNU6-984P	0
MTND2P11	0
PTPN3	1106
PALM2AKAP2	9604
MIR3927	0
YBX1P6	18
ENSG00000232939	0
RPL21P87	26
C9orf152	10
TXN	4736
TXNDC8	0
SVEP1	5789
RNU6-1039P	2
ENSG00000232896	16
MUSK	39
ENSG00000223918	0
LPAR1	2035
RNU6-432P	0
RNY4P18	0
ENSG00000227531	0
MIR7702	0
OR2K2	0
ECPAS	11319
RNA5SP294	0
ZNF483	666
PTGR1	3773
ENSG00000224644	2
LRRC37A5P	9
DNAJC25	1052
DNAJC25-GNG10	0
GNG10	0
SHOC1	15
ENSG00000224067	1
RNU6-1013P	0
UGCG	5286
MIR4668	0
RNU6-710P	0
LINC02977	562
SUSD1	2597
RNU6-855P	0
RPL29P20	0
PTBP3	8917
RN7SL57P	0
RNA5SP295	0
RN7SL430P	0
HSPE1P28	0
RPL32P22	0
HSDL2	4298
HSDL2-AS1	10
KIAA1958	1655
ENSG00000250068	5
INIP	1917
SNX30-DT	2
SNX30	4539
SLC46A2	6
SLC46A2-AS1	6
ENSG00000291094	0
MUPP	0
ZNF883	183
ZFP37	244
ENSG00000285115	0
ENSG00000284763	0
ENSG00000284962	0
ENSG00000285076	0
ENSG00000284867	0
ENSG00000285370	0
FAM225B	10
FAM225A	8
SLC31A2	9
FKBP15	5300
SLC31A1	7965
CDC26	823
PRPF4	3119
RNF183	96
WDR31	323
BSPRY	517
HDHD3	1428
ALAD	3303
POLE3	2755
C9orf43	20
RGS3	2048
ENSG00000237073	0
ENSG00000282897	0
ENSG00000233817	14
ENSG00000227482	8
ENSG00000214669	0
ENSG00000232905	4
ZNF618	4626
AMBP	2283
KIF12	65
COL27A1	4221
MIR455	0
ORM1	448
ORM2	91
AKNA	5305
ENSG00000235119	7
WHRN	1175
ENSG00000271214	0
ENSG00000235797	0
ATP6V1G1	8440
TMEM268	1863
TEX53	0
TEX48	0
ENSG00000230284	0
ENSG00000274919	0
TNFSF15	2508
ENSG00000229817	2
DELEC1	27
TNFSF8	35
TNC	14061
ENSG00000236461	0
ENSG00000234692	4
ENSG00000228714	4
LINC00474	0
ENSG00000228707	0
PAPPA	2305
PAPPA-AS2	0
ENSG00000244757	10
PAPPA-AS1	0
ASTN2	1183
ASTN2-AS1	0
ENSG00000230894	4
TRIM32	1580
ENSG00000285820	8
RPL10P3	36
SNORA70C	0
RN7SKP128	0
RN7SKP125	0
ENSG00000233516	0
ENSG00000233569	2
RPL35AP22	0
ENSG00000285082	0
TLR4	4603
RNU6-1082P	0
ENSG00000284977	7
ENSG00000231901	3
ENSG00000289735	0
ENSG00000289736	0
TPT1P9	428
ENSG00000225050	0
LINC02578	0
TUBB4BP6	0
BRINP1	573
ENSG00000260970	0
LINC01613	0
ENSG00000225960	0
MIR147A	0
CDK5RAP2	4031
MEGF9	3455
AHCYP2	4
FBXW2	4541
B3GALT9	260
ENSG00000270917	4
PSMD5	3235
CUTALP	1438
PHF19	1750
TRAF1	470
C5	1286
CNTRL	1092
RAB14	8980
RN7SL181P	3
GSN	19154
ENSG00000214651	0
ENSG00000239593	2
GSN-AS1	46
STOM	13962
ENSG00000227355	7
GGTA1	184
RN7SL187P	0
HMGB1P37	36
DAB2IP	4132
ENSG00000229854	0
TTLL11	391
MIR4478	0
NDUFA8	1752
MORN5	0
LHX6	28
RBM18	1958
MRRF	1578
PTGS1	1971
ENSG00000269970	6
ENSG00000233616	0
ENSG00000234156	5
OR1J1	0
OR1J2	0
OR1J4	0
OR1N1	2
OR1N2	0
OR1L8	4
OR1H1P	0
OR1Q1	0
OR1B1	4
OR1L1	0
OR1L3	0
TLK1P1	8
OR1L4	0
OR1L6	0
SKA2P1	9
OR5C1	0
PDCL	1484
OR1K1	0
KRT18P67	0
RC3H2	5868
SNORD90	0
ZBTB6	1028
ZBTB26	996
ENSG00000261094	62
ENSG00000286718	0
RABGAP1	5760
RNY1P15	0
ENSG00000213216	10
GPR21	2
ENSG00000225078	4
MIR600HG	325
STRBP	2574
MIR600	0
CRB2	2733
DENND1A	2361
MIR601	0
MIR7150	0
ENSG00000237336	0
ENSG00000230826	0
ENSG00000229115	0
PIGFP2	0
LHX2	20
LHX2-AS1	0
ENSG00000231227	0
ENSG00000234921	0
NEK6	6183
ENSG00000235204	5
ENSG00000227200	1
PSMB7	5640
ADGRD2	2
NR5A1	6
ENSG00000231149	0
NR6A1	1518
ENSG00000231744	2
RN7SL302P	0
MIR181A2HG	25
MIR181A2	0
MIR181B2	1
ENSG00000236643	3
OLFML2A	1070
WDR38	0
RPL35	14668
ARPC5L	2043
ENSG00000289285	0
GOLGA1	1706
RNU4-82P	0
SCAI	957
FXNP2	0
PPP6C	4704
PRPS1P2	71
RPSAP76	0
RABEPK	1165
HSPA5	71934
HSPA5-DT	0
GAPVD1	5303
ENSG00000214593	2
RNU6-1020P	2
ENSG00000227845	0
ENSG00000287782	0
MAPKAP1	4579
RN7SL30P	0
ENSG00000227068	2
HNRNPA1P15	0
PBX3-DT	0
PBX3	1907
ENSG00000232413	0
ENSG00000288537	0
ENSG00000228392	0
MVB12B	1312
NRON	0
ENSG00000233721	2
ENSG00000279137	0
ENSG00000226078	0
LMX1B-DT	0
LMX1B	42
ENSG00000238010	0
ENSG00000286428	0
ZBTB43	1814
ENSG00000288995	0
ZBTB34	4040
RALGPS1	967
ANGPTL2	5107
ENSG00000228487	15
GARNL3	648
ENSG00000229369	0
ENSG00000271833	46
SLC2A8	1273
ZNF79	578
RPL12	44557
SNORA65	5
LRSAM1	1409
NIBAN2	7433
STXBP1	1933
ENSG00000279571	0
PTRH1	1
MIR3911	0
CFAP157	31
TTC16	0
TOR2A	747
SH2D3C	326
ENSG00000286196	4
CDK9	2682
MIR3960	0
MIR2861	0
FPGS	1033
ENG	4680
ENSG00000225032	50
RNA5SP296	0
AK1	186
ENSG00000257524	2
MIR4672	0
ST6GALNAC6	10
ST6GALNAC4	627
PIP5KL1	90
ENSG00000227218	17
DPM2	1182
EEIG1	3631
ENSG00000230848	0
NAIF1	420
SLC25A25	977
ENSG00000230536	0
SLC25A25-AS1	197
PTGES2	972
PTGES2-AS1	12
LCN2	4
BBLN	1001
CIZ1	4691
DNM1	1721
MIR199B	0
MIR3154	0
GOLGA2	6273
SWI5	927
TRUB2	1117
ENSG00000272696	26
COQ4	939
SLC27A4	1098
TMSB4XP4	491
URM1	1523
MIR219A2HG	2
MIR219A2	0
MIR219B	0
CERCAM	6978
ENSG00000273186	15
ENSG00000228510	18
ODF2	2309
ODF2-AS1	2
GLE1	2113
ENSG00000228395	13
RNU7-171P	0
SPTAN1	19759
ENSG00000280474	2
ENSG00000280758	1
DYNC2I2	818
VTI1BP4	0
HMGA1P4	7
SET	28925
PKN3	350
RN7SL560P	0
ZDHHC12	666
ZDHHC12-DT	105
ZER1	3009
TBC1D13	2564
ENDOG	83
SPOUT1	0
ENSG00000286112	5
KYAT1	19
LRRC8A	4002
PHYHD1	495
ENSG00000251184	0
DOLK	1210
NUP188	4246
ENSG00000267834	1
SH3GLB2	3258
MIGA2	644
ENSG00000287234	0
DOLPP1	1016
CRAT	1444
ENSG00000234055	0
PTPA	4562
ENSG00000235007	0
ENSG00000268707	4
IER5L	376
IER5L-AS1	4
LINC02975	102
LINC02913	21
ENSG00000268615	1
LINC01503	434
RN7SL159P	0
ENSG00000236146	0
ENSG00000230676	3
ENSG00000226355	0
LINC00963	2013
ENSG00000261334	4
ENSG00000286078	0
ENSG00000227619	14
NTMT1	463
C9orf50	8
ASB6	919
ENSG00000234789	1
PRRX2	282
PRRX2-AS1	0
PTGES	4839
UBE2V1P4	0
TOR1B	3652
TOR1A	3018
C9orf78	2172
USP20	1458
MIR6855	0
ENSG00000224988	4
ENSG00000288956	2
FNBP1	4642
ENSG00000288924	269
ENSG00000230684	2
ENSG00000270755	0
ENSG00000289226	0
GPR107	11095
GPRACR	2
NCS1	1756
HMCN2	30
RN7SL665P	0
ASS1	2555
ENSG00000289933	0
FUBP3	4941
MIR6856	1
ENSG00000232172	0
PRDM12	4
EXOSC2	1306
ABL1	10632
ENSG00000288570	0
ENSG00000224797	0
QRFP	4
FIBCD1	140
FIBCD1-AS1	0
LAMC3	3747
ENSG00000252582	0
AIF1L	2395
NUP214	3369
RNU6-881P	0
ENSG00000236986	4
ENSG00000246851	7
ENSG00000288727	0
ENSG00000226987	0
FAM78A	1497
ENSG00000286547	0
PLPP7	46
ENSG00000285287	4
ENSG00000289000	0
PRRC2B	17425
ENSG00000291303	0
ENSG00000288841	0
SNORD62A	0
SNORD62B	4
ENSG00000176868	0
POMT1	1599
ENSG00000230289	0
UCK1	1487
PRRT1B	55
RAPGEF1	7863
RN7SL328P	0
EIF4A1P3	0
ENSG00000212395	0
ENSG00000236687	8
MED27	1011
NTNG2	151
SETX	10015
TTF1	1576
CFAP77	14
RNU5D-2P	0
BARHL1	2
DDX31	1279
GTF3C4	4545
AK8	33
ENSG00000224992	16
SPACA9	221
TSC1	4321
GFI1B	193
MIR548AW	0
ENSG00000234907	0
RNU7-21P	0
EEF1A1P5	18851
ENSG00000288989	0
GTF3C5	2258
MIR6877	0
CEL	409
ENSG00000290769	0
CELP	0
RALGDS	271
ENSG00000285245	0
GBGT1	636
OBP2B	2
LCN1P1	3
ABO	1240
LCN1P2	0
SURF6	2065
MED22	1789
RPL21P81	0
RPL7A	72145
SNORD24	0
SNORD36B	0
SNORD36A	0
SNORD36C	0
SURF1	1072
SURF2	230
SURF4	22296
STKLD1	31
REXO4	2271
ADAMTS13	341
CACFD1	993
SLC2A6	377
MYMK	0
ADAMTSL2	289
FAM163B	194
ENSG00000261018	0
DBH	67
DBH-AS1	73
SARDH	407
VAV2	3671
BRD3OS	940
BRD3	3465
ENSG00000235138	16
ARF4P1	8
WDR5-DT	0
WDR5	2876
RNU6ATAC	4
ENSG00000273473	0
ENSG00000289220	0
LINC02247	0
ENSG00000279929	0
RXRA	5496
MIR4669	0
ENSG00000223795	0
ENSG00000228877	0
ENSG00000227150	2
COL5A1	146648
COL5A1-AS1	14
ENSG00000286502	33
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
ENSG00000232355	0
FCN2	0
FCN1	233
ENSG00000236403	0
ENSG00000279935	0
OLFM1	90
ENSG00000227958	0
ENSG00000233936	2
LINC02907	0
ENSG00000235572	0
SOCS5P2	0
PPP1R26-AS1	136
PPP1R26	2737
PIERCE1	103
MRPS2	1100
ENSG00000226706	0
LCN1	10
OBP2A	0
PAEP	45
LINC01502	0
PAEPP1	0
ENSG00000290889	0
ENSG00000236543	0
GLT6D1	0
LCN9	4
SOHLH1	0
KCNT1	44
CAMSAP1	3314
CAMSAP1-DT	71
UBAC1	2441
NACC2	2435
LINC02846	17
TMEM250	2214
ENSG00000275329	6
LHX3	2
QSOX2	2013
CCDC187	6
ENSG00000279813	0
ENSG00000283769	0
DKFZP434A062	2
GPSM1	1735
DNLZ	0
ENSG00000289701	0
CARD9	32
SNAPC4	644
ENTR1	1776
PMPCA	2766
INPP5E	564
SEC16A	9819
C9orf163	6
NOTCH1	5674
MIR4673	0
ENSG00000227512	22
MIR4674	0
NALT1	54
LINC01451	62
ENSG00000228401	16
EGFL7	2032
MIR126	1
AGPAT2	1978
DIPK1B	486
SNHG7	1464
SNORA17B	0
SNORA17A	0
ENSG00000281808	0
ENSG00000274356	0
LCN10	0
ENSG00000204003	0
LCN6	0
MIR6722	0
LCN8	4
LCN15	873
ATP6V1G1P3	0
TMEM141	1252
ENSG00000272896	0
CCDC183	157
ENSG00000273066	381
ENSG00000272679	0
CCDC183-AS1	63
RABL6	4740
NCLP1	31
MIR4292	24
AJM1	257
PHPT1	1253
ENSG00000288873	3
MAMDC4	467
EDF1	6175
TRAF2	724
MIR4479	0
ENSG00000213590	18
ENSG00000260190	2
FBXW5	3271
C8G	10
LCN12	43
LINC02692	0
PTGDS	153
ENSG00000284341	0
LCNL1	30
PAXX	382
CLIC3	103
ABCA2	2184
LINC02908	14
FUT7	5
ENSG00000279073	0
NPDC1	711
ENTPD2	62
ENSG00000236394	0
ENSG00000229257	0
SAPCD2	315
ENSG00000231864	0
UAP1L1	3732
MAN1B1-DT	48
MAN1B1	4564
SNORD62	0
DPP7	5107
GRIN1	10
LRRC26	0
ENSG00000261793	0
MIR3621	0
TMEM210	0
ANAPC2	1074
SSNA1	1302
TPRN	814
TMEM203	1246
NDOR1	663
ENSG00000284976	0
RNF208	267
CYSRT1	42
RNF224	17
SLC34A3	34
TUBB4B	8546
FAM166A	8
STPG3-AS1	4
STPG3	7
NELFB	2244
TOR4A	1544
ENSG00000270259	0
ENSG00000260996	0
ENSG00000288234	0
NRARP	220
EXD3	354
NOXA1	196
ENTPD8	49
NSMF	2431
MIR7114	0
PNPLA7	139
MRPL41	634
DPH7	980
ZMYND19	827
ARRDC1	713
ENSG00000283411	0
ARRDC1-AS1	613
EHMT1	3868
SETP5	0
ENSG00000255585	12
MIR602	0
ENSG00000203987	0
CACNA1B	35
ENSG00000276388	0
IL9RP1	0
ENSG00000290588	6
TUBBP5	0
ENSG00000278130	0
ENSG00000237419	0
ENSG00000290585	10
FAM157B	0
RNU6-785P	0
ENSG00000250210	0
OR4F8BP	0
ENSG00000260370	0
ENSG00000237297	0
TUBB8	14
IL9RP2	0
ZMYND11	5108
DDX20P1	6
RNA5SP297	0
DIP2C	2847
RNA5SP298	2
RN7SL754P	0
ENSG00000233021	0
ENSG00000225140	0
MIR5699	0
DIP2C-AS1	16
ENSG00000231601	0
LARP4B	6379
LARP4B-DT	8
ENSG00000205740	24
GTPBP4	4540
IDI2	0
IDI2-AS1	47
IDI1	3418
WDR37	1993
LINC00200	2
ADARB2	89
ENSG00000287043	0
ENSG00000282390	2
ENSG00000233052	0
ADARB2-AS1	5
ENSG00000287653	0
LINC00700	0
ENSG00000289427	0
ENSG00000226694	0
MIR6072	0
RNU6-889P	0
ENSG00000227912	0
LINC02662	0
RNU6-576P	0
LINC00701	0
LINC02645	0
ENSG00000237500	0
ENSG00000235281	0
ENSG00000286858	0
ENSG00000231743	0
ENSG00000234182	0
ENSG00000287560	32
ENSG00000289597	0
PFKP-DT	46
PFKP	8330
ENSG00000278419	0
PITRM1	2940
PITRM1-AS1	31
ENSG00000288566	0
ENSG00000236968	0
LINC02668	2
ENSG00000227338	0
ENSG00000288657	0
ENSG00000287428	0
ENSG00000286610	0
ENSG00000289882	0
LINC02669	44
ENSG00000289994	0
ENSG00000236892	1
ENSG00000229672	0
ENSG00000228353	5
KLF6	13189
ENSG00000288755	0
ENSG00000287175	0
LINC02639	0
LINC02660	24
MIR6078	0
ENSG00000227101	4
ENSG00000236990	6
LINC00702	22
LINC00703	0
ENSG00000230096	0
ENSG00000287246	0
ENSG00000286687	0
RNU6-163P	0
MANCR	6
LINC00705	0
ENSG00000287023	34
AKR1E2	87
AKR1C6P	0
AKR1C1	398
AKR1C2	238
ENSG00000224251	0
AKR1C3	521
AKR1C5P	0
AKR1C8	2
AKR1C4	10
ARL4AP3	0
ENSG00000287848	0
ENSG00000231039	0
LINC02561	4
AKR1C7P	0
ENSG00000291045	2
RPL26P28	0
ENSG00000280450	0
UCN3	0
TUBAL3	90
NET1	4507
ENSG00000288922	14
CALML5	0
CALML3-AS1	2
CALML3	0
ENSG00000256462	0
ENSG00000287566	0
ENSG00000287235	0
LASTR	6
ENSG00000228685	0
RN7SL445P	0
ASB13	920
TASOR2	6169
ENSG00000226647	0
GDI2	25031
NRBF2P5	12
ENSG00000272764	8
ANKRD16	292
RPL12P28	0
FBH1	3679
ENSG00000232807	31
IL15RA	106
IL2RA	10
ENSG00000251922	0
ENSG00000229664	0
RPL32P23	0
RBM17	4429
PFKFB3	3196
RN7SKP78	0
MIR3155A	0
MIR3155B	0
ENSG00000213994	2
LINC02649	7
SDCBPP1	0
LINC02656	8
ENSG00000289934	3
PRKCQ	229
ENSG00000288915	0
PRKCQ-AS1	106
LINC02648	2
ENSG00000285743	0
LINP1	1
ENSG00000289892	0
ENSG00000285988	0
LINC00706	0
LINC00707	90
ENSG00000285845	0
ENSG00000287277	6
ENSG00000291288	0
LINC02665	0
ENSG00000270811	1
SFMBT2	3022
COX6CP17	0
ENSG00000278982	26
ENSG00000289239	0
LINC02642	16
RNU6-535P	0
ENSG00000230121	0
ITIH5	6383
ITIH2	794
KIN	1337
ATP5F1C	7213
TAF3	1518
ENSG00000233990	0
GATA3	5212
GATA3-AS1	84
ENSG00000232638	2
PRPF38AP1	4
ENSG00000289897	0
LINC00708	0
ENSG00000226861	2
ENSG00000226990	0
ENSG00000271251	0
KRT8P37	40
CHCHD3P1	0
RNA5SP299	0
ENSG00000270234	0
LINC02676	0
ENSG00000223808	0
LINC00709	0
ENSG00000287120	0
HSP90AB7P	0
LINC02663	0
LINC02670	0
ELOCP3	0
CUX2P1	0
ENSG00000286439	0
ENSG00000234306	0
CELF2-DT	0
ENSG00000279575	2
ENSG00000287309	0
ENSG00000289328	2
ENSG00000289363	0
ORMDL1P1	0
SFTA1P	0
CELF2	3329
LINC00710	0
ENSG00000231496	0
ENSG00000228027	0
ENSG00000229206	0
CELF2-AS2	0
ENSG00000230322	2
CELF2-AS1	2
ENSG00000280086	0
USP6NL	2188
USP6NL-AS1	0
ENSG00000271046	0
ECHDC3	187
PROSER2	391
PROSER2-AS1	14
ENSG00000289920	2
UPF2	3926
RNU6-1095P	0
DHTKD1	2117
RNU6-88P	6
SEC61A2	739
MIR548AK	0
NUDT5	2619
CDC123	3395
ENSG00000228302	26
RN7SL198P	0
CAMK1D	733
ENSG00000289395	0
ENSG00000252438	0
RNU6ATAC39P	0
ENSG00000285994	0
MIR4480	0
MIR4481	0
MIR548Q	0
ENSG00000285520	1
CCDC3	2905
RNA5SP300	0
RPL5P25	0
OPTN	8464
ENSG00000289266	0
SNRPGP5	0
ENSG00000234175	53
ENSG00000228330	4
BTBD7P1	6
RPL36AP36	0
MCM10	646
RNU6-6P	0
UCMA	6
PHYH	2319
RBISP1	0
SEPHS1	5388
ENSG00000289585	2
ENSG00000286514	0
ENSG00000233256	0
BEND7	818
BEND7-DT	2
PRPF18	1570
RPL6P24	0
FRMD4A	2010
ENSG00000273474	0
ENSG00000225112	0
RNA5SP301	0
FRMD4A-AS1	0
NUTF2P5	0
ENSG00000229751	2
ENSG00000235410	0
ENSG00000285671	0
MIR4293	0
MIR1265	0
FAM107B	6102
ENSG00000236495	0
RNA5SP302	0
RPSAP7	0
CDNF	30
MSANTD7	1475
HSPA14	710
SUV39H2-DT	11
SUV39H2	848
DCLRE1C	1347
MEIG1	10
OR7E110P	0
OR7E26P	0
OR7E115P	0
DCLRE1CP1	6
OLAH	26
ACBD7	146
GAPDHP45	0
RPP38-DT	2
RPP38	541
NMT2	983
PPIAP30	0
ENSG00000228181	4
FAM171A1	4526
ENSG00000232739	14
ITGA8	2883
MINDY3	1568
ENSG00000252537	0
FTLP19	0
RNU6-1075P	0
LINC02654	0
PTER	1008
RNU2-18P	0
C1QL3	106
ENSG00000287925	10
RSU1	2920
ENSG00000225213	0
ENSG00000275001	0
ENSG00000286958	0
CUBN	1467
ENSG00000273153	0
TRDMT1	466
VIM-AS1	126
VIM	34804
ENSG00000234961	0
ST8SIA6	670
ST8SIA6-AS1	23
PRPF38AP2	4
HACD1	319
STAM-DT	6
STAM	1817
ENSG00000229190	0
TMEM236	374
MRC1	17089
MIR511	0
ENSG00000235637	0
SLC39A12	2
SLC39A12-AS1	0
CACNB2	198
ENSG00000235020	0
ENSG00000240291	27
ENSG00000225527	6
NSUN6	689
ARL5B	7951
ENSG00000234244	0
AIFM1P1	0
ENSG00000234813	0
MALRD1	418
UBE2V2P1	0
ENSG00000227734	0
HMGN1P20	0
ENSG00000236960	0
RNA5SP303	1
ENSG00000233968	36
MTND1P37	0
MTND2P16	0
RNU6-1212P	0
ENSG00000285852	16
PLXDC2	7799
ENSG00000238246	0
ENSG00000287613	0
AMD1P1	12
ENSG00000270727	0
MIR4675	0
NEBL	2039
MTND1P21	0
ENSG00000230112	0
EIF4BP2	22
NPM1P30	0
NEBL-AS1	0
ENSG00000228860	0
LUZP4P1	0
RNU6-15P	0
LINC02643	2
MRM3P1	0
ENSG00000278650	0
MIR1915HG	1257
MIR1915	0
SKIDA1	441
MLLT10	3797
ENSG00000286881	0
RNU6-306P	0
HNRNPRP1	22
RNU6-1141P	0
ENSG00000289528	2
DNAJC1	4245
RN7SKP219	0
ENSG00000279623	4
RN7SKP37	0
ADIPOR1P1	0
ENSG00000236777	0
EBLN1	0
ENSG00000260205	0
PSME2P6	0
ENSG00000286832	0
ENSG00000279631	10
ENSG00000261671	0
RPL31P45	0
COMMD3	365
COMMD3-BMI1	0
BMI1	1210
ENSG00000272516	0
ENSG00000271981	0
ENSG00000272366	0
SPAG6	30
ENSG00000233451	0
ENSG00000286810	8
ENSG00000285254	0
PIP4K2A	3852
ENSG00000279819	0
RNU6-413P	0
ARMC3	20
ENSG00000286924	2
RNA5SP304	0
MSRB2	1130
YWHAZP3	310
ENSG00000252049	0
PTF1A	0
C10orf67	2
ENSG00000227537	0
