# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b1c_sorted_featurecounts.txt" "./bam_sorted/b1c_sorted.bam" 
Geneid	./bam_sorted/b1c_sorted.bam
TSPAN32	98
RNU6-878P	0
CD81-AS1	32
RPL26P30	56
ENSG00000290075	48
ENSG00000290098	12
CD81	13664
TSSC4	889
ENSG00000230483	0
TRPM5	4
KCNQ1	407
KCNQ1OT1	2085
ENSG00000275666	0
ENSG00000276105	0
ENSG00000276494	0
ENSG00000276015	0
COX6CP18	0
KCNQ1-AS1	3
KCNQ1DN	0
ENSG00000274740	0
CDKN1C	11186
SLC22A18AS	100
SLC22A18	671
PHLDA2	204
NAP1L4	6053
SNORA54	0
ENSG00000183562	12
CARS1	2427
CARS1-AS1	6
RNU1-91P	2
ENSG00000285644	0
ENSG00000236710	0
OSBPL5	739
ENSG00000234791	0
MRGPRG	0
MRGPRG-AS1	0
MRGPRE	0
ENSG00000224513	0
NDUFA5P8	0
ENSG00000276951	0
NDUFA5P1	0
ENSG00000273813	0
ENSG00000254592	0
ZNF195	1595
ENSG00000290960	107
OR7E12P	12
TSSC2	0
FAM86GP	24
ENPP7P15	0
ENSG00000254757	2
ENSG00000287906	27
ENSG00000255367	12
ENSG00000287312	23
SNRPCP5	1
RPS3AP39	0
RPS24P14	0
ENSG00000284639	0
VPS51P5	0
OR7E117P	0
XNDC1CP	0
TRPC2	4
ART5	198
ART1	0
CHRNA10	33
NUP98	8102
ENSG00000289468	0
RNU6-1143P	0
RNU7-50P	0
PGAP2	1046
RHOG	2904
STIM1-AS1	1
STIM1	4608
ENSG00000229368	0
MIR4687	0
PPIAP40	218
ENSG00000206976	0
ENSG00000255232	0
HNRNPA1P76	0
ENSG00000224555	2
RPS29P20	0
RRM1	4266
RRM1-AS1	0
OR55B1P	0
LINC02749	8
RDXP1	8
SSU72L5	0
SSU72L2	0
SSU72P6	0
SSU72L4	4
SSU72L3	1
SSU72L1	0
OR52B4	2
OR52B3P	0
TRIM21	1149
ENSG00000291144	62
OR51R1P	0
OR52P2P	1
OR52K2	0
OR52K3P	0
OR52K1	4
OR52M2P	0
OR52M1	0
C11orf40	0
OR52I2	0
OR52I1	2
TRIM68	954
OR51D1	2
OR51E1	52
OR51A9P	0
OR51E2	26
OR51C1P	0
MMP26	2
OR51F5P	0
ENSG00000290647	0
OR51C4P	0
KRT8P49	16
OR51F3P	0
OR51F4P	0
OR51F1	0
OR51N1P	0
OR52Y1P	0
OR52R1	0
OR51F2	0
ENSG00000290648	0
OR51A8P	0
OR51S1	0
OR51H1	0
ENSG00000290650	0
OR51H2P	0
OR51T1	0
OR51A6P	0
OR51A7	0
OR51G2	0
OR51G1	0
OR51A3P	0
OR51A4	0
OR51A2	0
OR51A5P	0
OR51L1	0
OR51P1P	0
OR52J2P	0
OR52J3	0
OR52E2	0
OR52E1	0
OR52S1P	0
OR52E3P	0
OR52J1P	0
ENSG00000236897	0
OR52A4P	0
ENSG00000290651	0
OR52A5	2
OR52A1	2
OR51A1P	0
OR52Z1P	0
OR51V1	0
ENSG00000224091	2
ENSG00000285498	0
ENSG00000221031	0
HBB	0
HBD	18
ENSG00000290652	0
HBBP1	0
BGLT3	0
HBG1	9
ENSG00000284931	0
HBG2	0
ENSG00000239920	6
HBE1	0
OR51AB1P	0
OR51B4	0
OR51B5	3
OR51B3P	0
OR51B2	0
OR51B8P	0
OR51B6	0
ENSG00000230087	0
TMEM258P1	0
OR51M1	2
OR51J1	0
OR51Q1	0
OR51K1P	0
OR51I1	0
OR51I2	0
OR51A10P	0
OR52D1	0
UBQLN3	0
UBQLNL	18
OLFM5P	6
OR52V1P	0
OR52H1	0
OR52H2P	2
ENSG00000290653	0
OR52B5P	0
OR52T1P	0
HNRNPA1P53	14
OR52B6	0
TRIM6	991
TRIM6-TRIM34	0
TRIM34	3
TRIM5	1597
TRIM22	1826
OR52U1P	0
OR52P1	0
OR56B1	0
OR52N4	0
OR56B2P	0
OR52N5	0
OR52N1	0
OR52N3P	0
OR52N2	6
OR52E6	0
OR52E8	0
OR52E7P	0
OR52E4	0
OR52E5	0
OR52Q1P	0
OR56A3	0
OR56A5	0
OR52L1	0
KRT18P58	0
OR56A4	0
RNA5SP329	0
OR56A1	0
ENSG00000289150	0
OR56A7P	0
OR52L2P	0
OR52X1P	0
OR56B4	1
ENSG00000254444	0
OR56B3P	1
OR52B1P	0
OR52B2	0
OR52W1	2
ENSG00000267940	24
C11orf42	2
FHIP1B	1376
CNGA4	6
CCKBR	540
ENSG00000270435	0
CAVIN3	336
ENSG00000282556	21
ENSG00000254443	0
SMPD1	4194
APBB1	2061
HPX	1399
TRIM3	799
ARFIP2	2221
ENSG00000283977	0
TIMM10B	2245
ENSG00000254595	38
DNHD1	621
RRP8	888
ENSG00000254400	0
ILK	35
TAF10	196
ENSG00000254641	0
ENSG00000285338	0
TPP1	23883
ENSG00000255680	0
DCHS1	6724
DCHS1-AS1	0
ENSG00000255410	7
MRPL17	2412
RPL21P94	8
ENSG00000291143	20
GVINP1	0
GVINP2	24
OR2AG2	4
OR2AG1	2
OR6A2	0
ENSG00000283415	1
ENSG00000254712	2
OR10A5	0
OR10A2	5
OR10A4	0
OR2D2	0
OR2D3	0
ZNF215	132
ZNF214	113
NLRP14	12
RBMXL2	0
ENSG00000255179	0
MIR302E	0
SYT9	215
SYT9-AS1	99
OLFML1	295
PPFIBP2	2919
ENSG00000254864	0
CYB5R2	3357
OVCH2	51
ENSG00000275612	4
ENSG00000276668	22
ENSG00000271758	0
ENSG00000254707	0
ENSG00000290809	6
OR10AB1P	0
OR5P4P	0
ENSG00000254951	17
OR5P1P	0
RPL7AP55	0
OR5P2	0
OR5P3	0
OR5E1P	4
RNU6-943P	1
OR10A6	0
OR10A3	0
ENSG00000289714	0
NLRP10	28
EIF3F	15708
COX6CP5	0
CASC23	0
TUB	4147
ENSG00000254921	0
TUB-AS1	0
ENSG00000279391	0
RIC3	121
RIC3-DT	0
LMO1	51
STK33	119
ENSG00000252778	0
TRIM66	855
ENSG00000254900	6
RPL27A	39620
SNORA3A	0
SNORA3B	4
DENND2B	1863
ENSG00000254665	0
DENND2B-AS1	0
RNA5SP330	0
AKIP1	908
C11orf16	6
ASCL3	0
TMEM9B	2650
TMEM9B-AS1	227
NRIP3	545
NRIP3-DT	0
SCUBE2	390
ENSG00000286935	0
MIR5691	0
KRT8P41	0
DENND5A	6385
ENSG00000255097	2
TMEM41B	3486
PRR13P2	5
IPO7	16759
SNORA23	0
ENSG00000254397	5
ENSG00000268403	18
ZNF143	1892
WEE1	2855
ENSG00000238387	0
RPL23AP65	478
ENSG00000289518	1
ENSG00000255463	0
RPL21P97	24
SWAP70	4164
RN7SKP50	0
LINC02709	57
SBF2-AS1	209
SBF2	3660
ENSG00000255476	0
RNU7-28P	0
ENSG00000254765	0
ENSG00000286561	1
ENSG00000254865	0
ENSG00000254719	4
ADM-DT	4
ADM	2434
AMPD3	2007
RNU6ATAC33P	0
MIR4485	28
RNF141	3405
IRAG1-AS1	18
LYVE1	5925
IRAG1	782
CTR9	5310
EIF4G2	77408
SNORD97	0
ENSG00000246308	11
ZBED5	2576
ZBED5-AS1	196
ENSG00000250041	15
ENSG00000289919	0
LINC02752	2
ENSG00000254957	0
ENSG00000289976	0
ENSG00000270897	0
MTND5P21	0
ENSG00000255260	0
GALNT18	690
CSNK2A3	57
ENSG00000255351	2
ENSG00000255462	8
MIR4299	0
ENSG00000280288	0
ENSG00000255309	0
ENSG00000286959	0
MIR8070	0
USP47	6218
H3P33	4
DKK3	1916
LINC02547	0
ENSG00000254991	2
LINC02989	0
MICAL2	1949
MIR6124	0
ENSG00000254680	0
ENSG00000254983	0
PARVA	10496
ENSG00000254847	6
ENSG00000286521	0
TEAD1	13143
ENSG00000254688	0
ENSG00000255067	0
ENSG00000252329	0
ENSG00000203258	0
LINC00958	14
RASSF10-DT	19
RASSF10	172
ENSG00000255558	0
ENSG00000255018	0
ENSG00000290083	0
BMAL1	430
RN7SKP151	0
BTBD10	1787
ENSG00000287548	0
ENSG00000254583	0
ENSG00000255401	0
PTH	0
HMGN2P36	0
FAR1	4363
FAR1-IT1	0
RPL39P26	0
CENPUP1	0
ENSG00000255088	0
LINC02548	0
ENSG00000254927	0
LINC02545	0
RNA5SP331	0
LINC02683	4
SPON1	11187
RNA5SP332	0
SPON1-AS1	0
RRAS2	1704
ENSG00000255074	0
COPB1	14541
RNU7-49P	1
ENSG00000256206	0
PSMA1	726
PDE3B	1787
MORF4L1P3	114
CYP2R1	796
CALCB	45
CALCP	0
CALCA	51
OR7E41P	0
INSC	12
ENSG00000253072	0
LINC02751	0
ENSG00000254789	4
ENSG00000254695	12
ENSG00000254645	12
ENSG00000286960	14
ENSG00000289116	8
LINC02682	37
SOX6	3024
MIR6073	0
ENSG00000254878	0
AKR1B1P3	2
RN7SL188P	0
C11orf58	8835
PLEKHA7	1056
RN7SKP90	0
RPL36AP37	874
ENSG00000290957	3
OR7E14P	0
RPS13	16081
SNORD14A	13
SNORD14B	0
PIK3C2A	7822
RNU6-593P	0
ENSG00000240808	0
RPL29P21	4
NUCB2	7029
ENSG00000197149	26
ENSG00000285545	0
NCR3LG1	331
KCNJ11	36
ENSG00000260196	65
ABCC8	12
SDHCP4	2
ENSG00000287898	0
USH1C	756
OTOG	26
ENSG00000254586	0
LINC02729	0
MYOD1	0
KCNC1	32
SERGEF	280
ENSG00000255448	0
TPH1	0
SAAL1	537
HIGD1AP5	0
SAA3P	0
MRGPRX3	0
ENSG00000255470	0
ENSG00000285562	0
MRGPRX12P	0
MRGPRX4	0
GLTPP1	0
MRGPRX13P	0
SLC25A51P4	0
SAA4	0
SAA2-SAA4	0
SAA2	1
RNA5SP333	0
ST13P5	110
SAA1	20
RNA5SP334	0
HPS5	2138
GTF2H1	3009
MIR3159	0
LDHA	63885
ENSG00000256006	8
LDHC	0
ENSG00000256734	0
LDHAL6A	15
TSG101	3634
YWHABP2	25
ENSG00000256588	0
ENSG00000256361	5
ENSG00000289499	0
UEVLD	1797
MISFA	18
MTCH1P2	29
ENSG00000279837	2
SPTY2D1	2889
SRSF3P1	28
TMEM86A	1088
IGSF22	85
IGSF22-AS1	50
PTPN5	400
ENSG00000286998	0
MRGPRX8P	0
MRGPRX7P	0
ENSG00000255511	0
MRGPRX6P	0
MRGPRX5P	4
MRGPRX1	4
ENSG00000255244	0
MRGPRX11P	0
MRGPRX10P	2
MRGPRX9P	0
MRGPRX2	13
ZDHHC13	1132
CSRP3	0
CSRP3-AS1	4
E2F8	206
PCNAP4	0
ENSG00000255160	2
NAV2	4823
NAV2-IT1	0
RNA5SP335	0
NAV2-AS5	0
NAV2-AS4	2
MIR4486	0
ENSG00000207407	0
NAV2-AS6	44
MIR4694	0
NAV2-AS3	2
NAV2-AS2	0
NAV2-AS1	0
ENSG00000279266	6
DBX1	0
HTATIP2	1579
PRMT3	792
HMGB1P40	0
ENSG00000286382	0
SLC6A5	0
NELL1	261
ENSG00000254906	0
RNA5SP336	0
ENSG00000254816	0
ENSG00000255167	0
ENSG00000225477	0
RNA5SP337	0
ENSG00000289944	0
ANO5	322
ENSG00000287962	0
ENSG00000254820	0
ENSG00000255372	0
SLC17A6-DT	0
SLC17A6	0
ENSG00000254540	0
LINC01495	0
ENSG00000255357	0
FANCF	767
GAS2	390
RNA5SP338	0
SVIP	546
ENSG00000246225	4
CCDC179	0
LINC02718	17
ENSG00000271491	0
WIZP1	4
MIR8054	0
ENSG00000254564	0
THAP12P4	0
ENSG00000240881	0
LINC02726	0
ENSG00000254861	0
RNU6-783P	0
ENSG00000277803	0
LINC02686	0
LUZP2	212
ENSG00000255489	0
ENSG00000255368	0
RPL36AP40	0
ENSG00000255454	0
LINC02699	0
ENSG00000254754	0
ENSG00000255086	0
ANO3	6
ENSG00000287227	0
ANO3-AS1	0
ENSG00000255505	0
MUC15	425
SLC5A12	4067
FIBIN	2964
BBOX1	54
BBOX1-AS1	102
CCDC34	770
LGR4	5061
LGR4-AS1	0
ENSG00000242527	0
LIN7C	1815
BDNF-AS	133
MIR8087	0
RNA5SP339	0
ENSG00000240036	428
LINC00678	182
BDNF	195
ENSG00000255496	0
CBX3P1	0
HSP90AA2P	796
ENSG00000255094	0
KIF18A	640
MIR610	0
METTL15	1079
ATP5MGP8	0
RN7SKP158	0
ENSG00000238149	0
MIR8068	0
ENSG00000254606	0
LINC02758	0
LINC02742	0
OR2BH1P	0
ENSG00000254526	0
EEF1A1P47	0
LINC02755	0
ENSG00000255281	0
ENSG00000255227	0
ENSG00000255029	0
LINC02546	0
HNRNPRP2	0
ENSG00000254734	0
RN7SL240P	0
RPL7AP58	0
LINC01616	0
KCNA4	16
ARL14EP-DT	2
ENSG00000255288	0
FSHB	0
ARL14EP	1310
RPL12P30	10
MPPED2	1672
ENSG00000255480	9
MPPED2-AS1	45
ENSG00000287373	16
DCDC1	79
CYCSP25	0
ENSG00000255525	0
DNAJC24	643
IMMP1L	289
ELP4	603
ENSG00000228061	4
PAX6	21
PAUPAR	0
ENSG00000285283	0
LINC03031	0
ENSG00000254836	0
ENSG00000254627	0
EIF4A2P5	0
RCN1	8020
ENSG00000255252	0
THEM7P	24
ENSG00000255375	6
WT1	66
WT1-AS	9
ENSG00000278822	0
ENSG00000273677	0
ENSG00000278045	0
ENSG00000276530	0
ENSG00000273908	0
ENSG00000277119	0
EIF3M	8370
HNRNPA3P9	6
CCDC73	2
ENSG00000244535	2
PRRG4	920
QSER1	5722
DEPDC7	709
TCP11L1	1491
PIGCP1	255
LINC00294	849
CSTF3	1542
CSTF3-DT	2
RPL29P23	0
ENSG00000241255	90
HIPK3	7465
KIAA1549L	375
ENSG00000254537	0
ENSG00000255207	0
ENSG00000255202	0
C11orf91	2
ENSG00000284969	0
CD59	8928
FBXO3	1629
FBXO3-DT	0
ENSG00000255272	0
ENSG00000255161	0
LINC02722	0
ENSG00000254619	0
LINC02721	0
LMO2	949
ENSG00000184566	2
ENSG00000286626	0
CAPRIN1	19886
NAT10	2617
ABTB2	543
MMADHCP2	6
ENSG00000220204	0
CIR1P3	0
CAT	435
ELF5	39
ENSG00000255271	0
LINC02707	1
EHF	208
ENSG00000271369	86
ENSG00000270491	0
APIP	1177
PDHX	2143
MIR1343	0
ENSG00000289526	6
CD44-DT	2
CD44	9403
CD44-AS1	0
ENSG00000251194	4
SLC1A2	98
SLC1A2-AS1	0
ENSG00000215380	0
ENSG00000255542	0
PAMR1	4436
ENSG00000254669	0
FJX1	418
ENSG00000254686	0
TRIM44	9549
ENSG00000285705	0
KRT18P14	0
ENSG00000285740	0
ENSG00000254919	0
LDLRAD3	1125
WEE2P1	0
ENSG00000255256	0
RPL12P31	0
MIR3973	0
ENSG00000280321	7
COMMD9	1798
PRR5L	976
ENSG00000254566	0
ENSG00000255186	0
ENSG00000255060	0
TRAF6	1798
ENSG00000280331	0
RAG1	290
RAG2	1
IFTAP	542
ENSG00000254498	0
ENSG00000251838	0
RPL7AP56	0
LINC02760	0
ENSG00000279004	0
DNAAF11P1	0
ENSG00000255477	0
LINC02759	0
LINC01493	0
ENSG00000285751	0
ENSG00000240975	0
RNU6-99P	0
ENSG00000270588	0
ENSG00000255347	0
ENSG00000279675	46
LRRC4C	985
ENSG00000254579	0
RNU6-365P	0
ENSG00000255132	0
LINC02741	0
ENSG00000242729	0
ENSG00000255563	0
LINC01499	0
ENSG00000254668	0
ENSG00000255279	0
ENSG00000254822	0
LINC02745	6
LINC02740	2
ENSG00000254914	0
ENSG00000271028	0
ENSG00000254725	0
HNRNPKP3	0
API5	5622
ENSG00000254907	1
TTC17	8409
ENSG00000255340	1
ENSG00000254577	2
RN7SKP287	5
PPIAP41	12
CTBP2P6	8
ENSG00000283217	2
MIR670	0
MIR670HG	0
ENSG00000283341	33
MIR129-2	0
HSD17B12	2386
ENSG00000283393	0
RPL23AP63	0
PHB1P2	0
ENSG00000283483	0
ENSG00000246250	15
ENSG00000283375	0
ALKBH3	678
SEC14L1P1	27
ALKBH3-AS1	0
ENSG00000254409	0
C11orf96	347
ENSG00000244953	5
ACCSL	0
ACCS	542
ENSG00000255165	2
EXT2	7437
ALX4	876
ENSG00000255451	0
RPL7AP79	0
CD82	2362
CD82-AS1	0
ENSG00000255092	4
RPL34P22	0
ENSG00000275725	0
LINC02704	2
TSPAN18-AS1	2
TSPAN18	7285
TP53I11	3998
LINC02685	0
ENSG00000287984	4
PRDM11	2384
ENSG00000254664	0
SYT13	493
ENSG00000254497	0
LINC02696	6
LINC02687	0
ENSG00000255041	0
ENSG00000286418	0
ENSG00000254651	0
ENSG00000254746	0
ENSG00000255519	0
ENSG00000254514	0
CHST1	885
ENSG00000255091	0
MIR7154	0
ENSG00000254519	7
ENSG00000255426	0
LINC02690	22
LINC02716	4
SLC35C1	1798
ENSG00000255447	1
CRY2	2044
MAPK8IP1	480
ENSG00000255498	0
FREY1	2
PEX16	465
LARGE2	493
PHF21A	4328
ENSG00000254653	0
ENSG00000255314	0
FBLIM1P2	0
LINC02710	6
ENSG00000254639	0
ENSG00000289990	0
LINC02489	22
CREB3L1	12889
DGKZ	3752
MIR4688	0
MDK	48601
CHRM4	46
AMBRA1	2584
ENSG00000244313	527
MIR3160-1	0
MIR3160-2	0
ENSG00000285658	6
HARBI1	238
ATG13	3725
ARHGAP1	3913
ZNF408	527
F2	2058
CKAP5	11230
MIR5582	0
ENSG00000252427	0
SNORD67	0
LRP4-AS1	19
LRP4	5518
ENSG00000286450	2
CSTPP1	1204
ENSG00000271350	0
ENSG00000255520	1
ARFGAP2	3192
ENSG00000270060	35
PACSIN3	1240
MIR6745	0
ENSG00000243802	2
DDB2	1544
ENSG00000256897	8
ACP2	3535
NR1H3	828
MADD	4099
MADD-AS1	0
ENSG00000283338	0
MYBPC3	8
SPI1	3308
SLC39A13-AS1	178
MIR4487	0
SLC39A13	1537
PSMC3	4599
RAPSN	0
CELF1	6774
ENSG00000270072	2
RN7SL652P	2
NDUFS3	2139
PTPMT1	89
KBTBD4	256
RNU5E-10P	0
ENSG00000231880	0
FAM180B	4
C1QTNF4	78
MTCH2	4723
AGBL2	77
FNBP4	4146
NUP160	5121
ENSG00000271543	18
RNA5SP340	0
YPEL5P2	4
ENSG00000254780	28
PTPRJ	6948
PTPRJ-AS1	0
MIR3161	1
OR4B1	0
OR4B2P	0
OR4X2	0
OR4X1	0
OR4S1	0
OR4C3	0
OR4C4P	0
OR4C5	0
OR4C2P	0
OR4C10P	0
OR4C9P	0
OR4R1P	0
OR4A47	0
OR4A48P	0
OR4A46P	0
OR4A40P	0
OR4A43P	0
OR4A45P	0
OR4A41P	0
OR4A42P	0
OR4A44P	0
ENSG00000255551	0
ANKRD33BP2	0
ENSG00000254920	0
ENSG00000255527	0
TRIM51CP	0
ENSG00000254517	0
TRIM51G	0
TRIM53CP	8
ENSG00000205044	2
TRIM49B	12
ANKRD33BP3	0
TRIM64C	0
ENSG00000276637	0
ENSG00000254801	0
UBTFL7	3
ENSG00000255452	0
ENSG00000254412	0
ENSG00000255338	0
TRIM77BP	0
UBTFL9	0
FOLH1	353
ENSG00000255532	2
ENSG00000290402	4
TYRL	0
CBX3P8	0
ENSG00000226268	19
GRM5P1	0
ENSG00000254487	0
ENSG00000255268	0
TRIM51FP	0
ENSG00000265973	0
ENSG00000288177	0
ENSG00000255550	0
ENSG00000255214	0
TRIM51DP	0
ENSG00000254800	0
ANKRD33BP5	0
OR4A1P	0
OR4A49P	0
OR4A18P	0
OR4A19P	0
OR4R3P	0
OR4C13	0
OR4C12	0
OR4C48P	0
OR4C45	0
OR4C49P	0
GTF2IP11	0
ENSG00000255442	0
ENSG00000287538	2
ENSG00000286983	0
PHKG1P3	0
SEPTIN7P11	28
ENSG00000255500	38
ENSG00000255001	0
LINC02750	0
ENSG00000290412	0
ENSG00000254840	0
ENSG00000214883	0
OR4C50P	0
OR4C46	0
OR4C7P	0
OR4R2P	0
OR4A4P	0
OR4A3P	0
OR4A2P	0
OR4A8	0
OR4A7P	0
OR4A5	0
OR4A6P	0
TRIM48	5
ENSG00000255543	0
ENSG00000255283	0
ENSG00000255110	0
TRIM51HP	0
ENSG00000290417	0
ENSG00000254828	0
OR4A11P	0
OR4A12P	0
OR4A16	0
OR4A15	0
OR4A9P	0
OR4X7P	0
OR4A10P	0
OR4A17P	0
OR4A13P	0
OR4A50P	0
OR4A21P	0
ENSG00000290405	0
OR4C1P	0
OR4C14P	0
OR4C15	0
OR4C16	0
OR4C11	0
OR4P4	0
OR4S2	0
OR4C6	0
OR4V1P	0
OR4P1P	0
ENSG00000254804	0
OR5D2P	0
OR5D3P	0
OR5D17P	0
OR5D13	0
OR5D15P	0
OR5D14	0
OR5L1	0
OR5D18	0
OR5L2	0
OR5D16	0
ENSG00000290411	0
OR9M1P	0
ENSG00000255204	1
ENSG00000255499	0
ANKRD33BP6	0
TRIM51	8
OR5W1P	0
OR5W2	0
OR5I1	0
OR10AF1P	0
OR10AK1P	0
OR10AG1	0
OR7E5P	0
OR5F1	0
OR5F2P	0
OR5AS1	0
ENSG00000290744	0
OR5AQ1P	0
OR5J1P	0
OR5BE1P	0
ENSG00000290745	0
OR8I2	0
OR8I4P	0
OR8H2	0
OR5BN2P	0
OR8H3	0
OR5BN1P	0
OR8J3	0
OR8K4P	0
OR8K5	0
OR5J7P	0
OR5J2	0
OR8V1P	0
NAA50P1	0
OR8J2	0
OR5T2	0
OR5T3	0
OR5T1	0
OR8H1	0
OR8I1P	0
OR8K3	0
FAM8A2P	0
OR8K2P	0
OR8K1	0
OR8J1	0
RPL5P29	144
OR8U1	0
OR8L1P	0
OR5AL2P	0
OR5AL1	0
OR8U3	0
OR5M4P	0
ENSG00000284732	0
OR5M9	0
OR5M3	0
ENSG00000290753	0
OR5M2P	0
OR5M8	0
ENSG00000254411	0
OR5M7P	0
ENSG00000254660	0
OR5M6P	0
OR5M5P	0
OR5M11	0
OR5M10	0
OR5M13P	0
OR5M1	0
OR5AM1P	0
OR5M12P	0
OR5AP1P	0
OR5AP2	0
OR5AR1	0
ENSG00000290752	0
OR2AH1P	0
TMEM230P2	22
OR9G1	0
ENSG00000254953	0
OR9G3P	0
OR9G4	0
MIR6128	0
ENSG00000286704	0
OR9G2P	0
OR5G1P	0
OR5G4P	0
OR5G5P	0
ENSG00000290749	0
OR5G3	0
LINC02735	2
FADS2B	0
OR5AK3P	0
OR5AK2	0
OR5AK1P	0
OR5BQ1P	0
OR5AK4P	0
OR5AO1P	4
OR5BP1P	0
LRRC55	50
APLNR	1726
TNKS1BP1	7531
ENSG00000254662	0
SSRP1	6706
P2RX3	86
PRG3	347
PRG2	26
ENSG00000254979	0
SLC43A3	1126
RNA5SP341	0
RN7SKP259	0
RTN4RL2	23
ENSG00000255301	0
SLC43A1	573
RN7SL605P	2
TIMM10	427
SMTNL1	13
UBE2L6	2939
RPS4XP13	56
SERPING1	10565
MIR130AHG	180
MIR130A	2
YPEL4	245
CLP1	744
ZDHHC5	8142
MED19	662
ENSG00000288534	1
TMX2	2603
PPIAP42	0
SELENOH	124
ENSG00000254732	3
BTBD18	10
CTNND1	877
ENSG00000290827	2
OR5BA1P	0
ENSG00000255266	0
OR5AZ1P	0
OR5BD1P	0
CYCSP26	0
OR9Q1	0
RNU6-899P	0
OR6Q1	0
VN2R9P	0
ENSG00000255146	0
ENSG00000254853	0
OR9L1P	0
OR9I3P	0
OR9I1	0
OR9I2P	0
OR5BL1P	0
OR9Q2	0
OR1S2	0
OR1S1	0
OR10Q1	0
EIF4A2P3	4
OR10W1	0
OR10Q2P	0
OR5BC1P	0
OR5B19P	0
OR5B10P	0
ENSG00000255333	0
OR5B17	0
OR5B1P	0
OR5B15P	0
OR5B3	0
OR5B2	0
OR5B12	0
ENSG00000285895	1
ENSG00000255299	0
OR5B21	0
LPXN	502
ZFP91	4127
ZFP91-CNTF	0
ENSG00000269570	0
CNTF	30
ENSG00000280010	16
GLYAT	80
ENSG00000197254	1
ENSG00000254926	0
ENSG00000289621	16
TMA16P1	0
GLYATL2	57
ENSG00000290884	2
GLYATL1P2	4
GLYATL1	141
ENSG00000255523	3
ENSG00000255240	2
ENSG00000254877	0
GLYATL1P1	3
ENSG00000254786	0
GLYATL1P4	0
GLYATL1B	0
ENSG00000288788	0
ENSG00000289635	6
FAM111B	588
FAM111A-DT	224
ENSG00000255381	0
FAM111A	2165
DTX4	2526
MPEG1	6179
RN7SL42P	0
WARS1P1	0
SLC25A47P1	0
ENSG00000214797	1
ENSG00000254704	33
RN7SL435P	0
OR5AN2P	0
OR5BR1P	0
OR5AN1	0
OR5BB1P	0
OR5A2	0
OR5A1	0
OR4D6	0
OR4D10	0
OR4D8P	0
OR4D11	0
OR4D9	0
OR4D7P	0
ENSG00000287264	10
LINC02739	4
ENSG00000255139	15
OSBP	6545
MIR3162	0
PATL1	4712
PATL1-DT	4
RN7SKP192	0
OR10V1	0
STX3	7024
OR10Y1P	3
OR10V3P	0
OR10V2P	8
ENSG00000254477	43
FABP5P7	111
MRPL16	1494
CBLIF	6
TCN1	58
OOSP3	2
SRD5A3P1	0
OOSP1	0
ENSG00000214788	0
OOSP4A	0
OOSP4B	22
OOSP2	0
MS4A3	218
ENSG00000255331	0
MS4A2	20
LINC02705	8
MS4A6A	4315
MS4A4A	3046
MS4A4E	10
MIR6503	0
MS4A6E	42
MS4A7	5817
MS4A14	123
MS4A5	0
MS4A1	0
MS4A12	0
MS4A13	0
MS4A19P	0
LINC00301	0
MS4A8	61
MS4A18	24
MS4A15	133
MS4A10	365
ENSG00000255845	0
ENSG00000255959	2
CCDC86-AS1	0
CCDC86	527
PTGDR2	325
ZP1	10
PRPF19	5266
PRPF19-DT	10
TMEM109-DT	10
TMEM109	3198
ENSG00000256196	4
TMEM132A	3222
SLC15A3	2363
CD6	86
RNU6-933P	0
LINC02954	2
CD5	4
VPS37C	1576
ENSG00000279549	2
PGA3	43
PGA4	17
ENSG00000256220	0
PGA5	30
VWCE	564
DDB1	22336
TKFC	925
CYB561A3	614
ENSG00000279246	2
TMEM138	901
TMEM216	581
CPSF7	6267
ENSG00000279632	0
ENSG00000256591	13
SDHAF2	192
RN7SL23P	4
PPP1R32	57
ENSG00000255931	1
MIR4488	0
LRRC10B	78
SYT7	1341
ENSG00000279878	2
ENSG00000256443	4
ENSG00000250230	2
RPLP0P2	21
ENSG00000255947	27
DAGLA	541
MYRF-AS1	11
MYRF	7257
TMEM258	1250
MIR611	0
FEN1	1459
FADS2	10861
ENSG00000289268	193
FADS1	12675
MIR1908	0
FADS3	740
MIR6746	0
RAB3IL1	3088
RNU6-1243P	0
BEST1	577
FTH1	30141
ENSG00000279491	22
ENSG00000244176	0
LINC02733	10
ENSG00000254424	0
ENSG00000285656	0
INCENP	1468
ENSG00000289194	123
EEF1DP8	0
SCGB1D1	0
SCGB2A1	0
ENSG00000254404	0
SCGB1D2	0
SCGB2A2	0
SCGB1D4	0
NPM1P35	10
ENSG00000255118	0
ASRGL1	620
RCC2P6	18
ENSG00000255126	0
SCGB1A1	4
ENSG00000255446	0
AHNAK	117183
ENSG00000250659	8
ENSG00000257058	1
EEF1G	0
ENSG00000255508	0
MIR6747	0
ENSG00000289562	0
TUT1	328
MTA2	4522
EML3	1412
ENSG00000254964	0
ROM1	50
B3GAT3	1278
GANAB	28488
INTS5	1117
ENSG00000255432	0
C11orf98	2
LBHD1	53
CSKMT	163
SNORA57	0
UQCC3	41
UBXN1	2972
LRRN4CL	40
BSCL2	119
HNRNPUL2-BSCL2	0
GNG3	5
