# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b2s_sorted_featurecounts.txt" "./bam_sorted/b2s_sorted.bam" 
Geneid	./bam_sorted/b2s_sorted.bam
OLFM4	410
LINC01065	0
ENSG00000279325	0
PCDH8P1	0
ENSG00000287722	0
RN7SL618P	0
ENSG00000287247	0
ENSG00000273919	0
ENSG00000288768	0
ZNF646P1	0
LINC00558	0
LINC00458	4
ENSG00000271652	0
MIR1297	0
RPL13AP25	2678
ENSG00000287460	2
ENSG00000286537	0
ENSG00000277047	2
LINC02335	0
ENSG00000275071	0
MIR5007	0
ENSG00000274090	0
HNF4GP1	0
ENSG00000286709	0
SPATA2P1	0
RN7SKP6	0
ENSG00000289475	0
PRR20A	0
PRR20C	0
PRR20B	0
PRR20D	0
PRR20E	0
PRR20FP	0
MTCO2P3	0
SLC25A5P4	0
RPL31P53	0
ENSG00000288765	52
PCDH17	400
ENSG00000278722	0
RNA5SP30	0
LINC02338	0
LINC00374	0
ENSG00000276208	0
RNY4P29	1
CTAGE16P	0
DNAJA1P1	0
HMGN2P39	0
POLR3KP1	0
ENSG00000288015	0
RPP40P2	0
RNU7-88P	0
DIAPH3	272
DIAPH3-AS1	0
RN7SL375P	0
DIAPH3-AS2	0
RNY4P28	0
LINC00434	3
TARDBPP2	2
ENSG00000277549	0
TDRD3	1428
RNA5SP31	0
LINC00378	2
EIF4A1P6	6
ENSG00000279657	0
RNY3P5	0
LINC01442	0
MIR3169	0
PCDH20	0
ENSG00000197991	0
LINC02339	0
RAC1P8	0
ENSG00000270856	0
LINC00358	0
LINC01075	0
LINC01074	0
LINC00459	0
RPL32P28	0
ENSG00000276586	0
SQSTM1P1	0
ENSG00000286469	0
LINC00448	0
ENSG00000273550	0
LINC00376	0
ENSG00000287996	0
LINC00395	0
ENSG00000290963	0
ENSG00000285764	0
OR7E156P	0
ENSG00000237378	0
RNU6-81P	0
PPP1R2P10	0
ENSG00000287128	0
ENSG00000290964	0
ENSG00000285566	0
OR7E104P	0
LINC00355	1
NFYAP1	0
LGMNP1	14
STARP1	0
HNRNPA3P5	112
LINC01052	0
ENSG00000286395	0
MIR548X2	0
MIR4704	0
TRIM60P19	0
PCDH9	714
PCDH9-AS1	0
RNU7-87P	0
PCDH9-AS2	0
PCDH9-AS3	0
PCDH9-AS4	0
ENSG00000285588	0
RPSAP53	14
LINC00364	0
ENSG00000287876	0
BCRP9	4
NPM1P22	0
OR7E111P	0
OR7E33P	0
ENSG00000286820	0
ELL2P3	0
HNRNPA1P18	0
RPL37P21	0
RPS3AP52	0
RPL12P34	0
RN7SL761P	0
LINC00550	0
LINC02342	4
ZDHHC20P4	12
SNRPFP3	0
LINC00383	0
SRSF1P1	0
KLHL1	6
RNY3P10	0
PSMC1P13	0
ATXN8OS	0
ENSG00000288330	0
RNU6-54P	0
ENSG00000276841	0
MTCL1P1	0
LINC00348	2
RABEPKP1	0
DACH1	24
H3P36	25
RPL21P109	0
RPL35AP31	0
RPS10P21	0
ENSG00000212377	0
RPL18AP17	0
ENSG00000251715	0
ENSG00000278113	0
ENSG00000199282	0
RPL21P110	0
RNU6-80P	0
MZT1	613
BORA	235
DIS3	7513
PIBF1	1024
RNU6-79P	1
PSMD10P3	0
KLF5	1636
FABP5P1	66
RNU6-66P	0
RNU4-10P	0
RNY1P8	0
ENSG00000279754	0
MARK2P12	0
LINC00393	0
LINC00392	0
KLF12	422
ENSG00000280348	0
ENSG00000279463	0
LINC00402	0
ENSG00000286330	0
RNY1P5	0
ENSG00000289644	0
RPL21P108	0
ENSG00000177596	0
LINC00381	0
ENSG00000281167	0
LINC00347	0
RIOK3P1	0
RNU6-38P	1
SSR1P2	0
CTAGE11P	0
LINC01078	0
TBC1D4	775
ENSG00000225203	0
COMMD6	1747
UCHL3	66
ENSG00000261553	0
LMO7-AS1	1
LMO7	494
ENSG00000228444	4
FAM204CP	0
LMO7DN	0
LMO7DN-IT1	0
LINC00561	2
LINC01034	0
RN7SL571P	0
ENSG00000285572	0
ENSG00000287018	0
ENSG00000284809	1
KCTD12	5155
ENSG00000278727	2
BTF3P11	0
ACOD1	0
RPL7P44	0
DHX9P1	10
CLN5	309
ENSG00000283208	8
FBXL3	1118
MYCBP2-AS1	2
ENSG00000274898	2
MYCBP2	3211
MYCBP2-AS2	0
ENSG00000288716	0
ENSG00000285714	0
SCEL	10
ENSG00000287270	0
SCEL-AS1	0
RNY3P7	0
SPTLC1P5	0
ENSG00000285746	0
SLAIN1	60
MIR3665	0
EDNRB-AS1	6
EDNRB	3305
OBI1-AS1	1
ENSG00000233379	0
RN7SL810P	0
LINC01069	0
LINC00446	0
ENSG00000235625	0
SRGNP1	0
RNY3P3	0
RPL31P54	0
ELOCP23	0
ENSG00000271776	8
POU4F1	30
OBI1	546
RPL21P111	0
LINC00331	0
HSPD1P8	0
CCT5P2	4
NIPA2P5	0
BCAS2P3	0
RBM26	1977
RNA5SP33	0
RBM26-AS1	49
NDFIP2-AS1	0
NDFIP2	2725
LINC01068	12
ENSG00000285902	0
LINC01038	0
LINC00382	0
ENSG00000284196	0
LINC01080	0
ENSG00000285684	0
SPRY2	1103
RNU6-61P	0
HNRNPA1P31	0
PWWP2AP1	0
ENSG00000286746	0
ARF4P4	0
LINC00377	0
DPPA3P3	0
LINC00564	0
ENSG00000229309	0
RNU6-77P	0
HIGD1AP2	0
PTMAP5	262
ENSG00000286385	0
GYG1P2	0
ENSG00000270400	0
RNU6-67P	0
ENSG00000286446	0
SLITRK1	14
ENSG00000285680	0
VENTXP2	0
ENSG00000286284	2
UBE2D3P4	0
ENSG00000285742	0
ENSG00000288016	0
MTND4P1	0
MTND5P3	0
LINC00333	0
ENSG00000288038	0
ENSG00000287438	2
LINC00375	0
ENSG00000286906	0
LINC00351	0
ENSG00000285834	0
SLITRK6	60
ENSG00000278580	0
MOB1AP1	0
ENSG00000232252	0
ENSG00000283371	0
DDX6P2	2
ENSG00000287880	0
TXNL1P1	0
LINC00430	0
UBBP5	0
LIN28AP2	0
ENSG00000285699	0
ENSG00000232636	0
MIR4500HG	5
ENSG00000272515	0
MIR4500	0
SLITRK5	58
ENSG00000277640	0
LINC00397	0
ENSG00000272046	0
TET1P1	0
LINC00373	0
RPL29P29	0
ENSG00000285811	0
LINC00433	0
ENSG00000286422	0
ENSG00000283130	0
LINC00560	0
GRPEL2P1	0
ENSG00000288552	0
LINC00440	0
LINC01047	0
TRIM60P13	0
SP3P	12
LINC02336	0
LINC01040	0
LINC00353	0
RPL7L1P1	0
ENSG00000200733	0
PEX12P1	0
LINC00559	0
RNA5SP34	0
FAR1P1	2
KRT18P27	0
MIR622	0
LINC01049	0
RNU6-75P	0
LINC00410	0
BRK1P2	0
LINC00380	0
LINC00379	29
PPIAP23	0
MIR17HG	35
MIR17	0
MIR18A	0
MIR19A	0
MIR20A	0
MIR19B1	0
MIR92A1	0
ENSG00000292285	0
GPC5	82
ENSG00000282864	0
ENSG00000282997	0
RNU4ATAC3P	0
FABP5P4	0
ENSG00000282865	0
GPC5-AS2	0
ENSG00000283097	0
GPC5-IT1	0
MIR548AS	0
ENSG00000287159	0
ENSG00000282993	0
GPC5-AS1	0
LINC00363	0
ENSG00000288001	0
ENSG00000278177	0
GPC6	3255
ENSG00000286843	0
HNRNPA1P29	0
GPC6-AS2	0
RNA5SP35	0
GPC6-AS1	0
ENSG00000289204	0
DCT	46
ENSG00000289878	5
TGDS	852
GPR180	1788
RNA5SP36	0
LINC00391	0
RN7SL585P	0
SOX21-AS1	0
SOX21	0
BRD7P5	4
RPL21P112	0
LINC00557	0
ENSG00000287635	0
RNU6-62P	0
ABCC4	1599
ENSG00000289887	0
RNY3P8	0
RNY4P27	0
MEMO1P5	0
CLDN10	5
CLDN10-AS1	0
DZIP1	975
DNAJC3-DT	96
DNAJC3	6512
MTND5P2	0
MTND6P18	0
MTCYBP3	6
ENSG00000276809	5
UGGT2	1302
HMGN1P24	0
HS6ST3	16
RN7SL164P	0
MIR4501	0
AMMECR1LP1	0
HSP90AB6P	0
TULP3P1	0
ENSG00000272329	0
RN7SKP7	0
OXGR1	12
LINC00456	4
MBNL2	4957
ENSG00000286334	14
RNA5SP37	18
ENSG00000286416	17
RAP2A	4214
ENSG00000276573	0
ENSG00000276704	2
PSMA6P4	0
ENSG00000226134	0
ENSG00000286544	0
RPL7AP61	0
ENSG00000270725	0
IPO5	17638
FTLP8	0
FARP1	4333
RNF113B	0
RN7SKP8	0
MIR3170	0
ENSG00000269189	2
ENSG00000269599	0
FARP1-AS1	0
STK24	3833
ENSG00000271437	0
STK24-AS1	0
NUS1P4	0
CYCSP35	0
CALM2P4	0
RN7SL60P	0
SLC15A1	288
DOCK9	993
DOCK9-AS1	0
ENSG00000275919	0
RPL7L1P12	0
RNU6-83P	0
DOCK9-DT	8
RPS6P23	0
UBAC2-AS1	0
GAPDHP22	0
UBAC2	4052
RN7SKP9	4
H2AZP3	14
GPR18	4
GPR183	662
MIR623	0
HMGB3P4	4
ENSG00000290577	0
CCR12P	0
ENSG00000285448	2
TM9SF2	10989
LINC01232	23
LINC00449	5
LINC01039	0
CFL1P8	0
ENSG00000287746	0
CLYBL	19
MIR4306	0
CLYBL-AS2	0
CLYBL-AS1	0
ENSG00000201245	0
ENSG00000288581	0
ENSG00000286757	1
ZIC5	12
ENSG00000288060	0
ZIC2	16
LINC00554	0
NDUFA12P1	0
PCCA-DT	14
ASNSP3	0
PCCA	795
RPL15P18	306
ENSG00000270632	0
ENSG00000287330	0
PCCA-AS1	2
GGACT	11
ENSG00000224356	0
ENSG00000280169	0
RPS26P47	72
TMTC4	244
COX5BP6	4
ENSG00000289594	16
NALCN-AS1	0
ARF4P3	0
LINC00411	0
NALCN	6
ITGBL1	2
FGF14	2
ENSG00000276012	0
RNU1-24P	0
HMGB3P7	0
MIR2681	0
LIPT1P1	0
RNY1P2	0
MIR4705	0
RPL39P29	0
FGF14-IT1	0
ENSG00000279702	0
FGF14-AS1	0
FGF14-AS2	0
LINC00555	0
ENSG00000276957	2
TPP2	2577
METTL21C	4
CCDC168	6
ENSG00000286312	0
TEX30	123
POGLUT2	466
BIVM-ERCC5	0
BIVM	116
ERCC5	160
METTL21EP	6
ENSG00000272542	0
ENSG00000278445	0
SLC10A2	0
ENSG00000285789	0
LINC01309	0
ATP6V1G1P7	0
ENSG00000287734	0
RPL7P45	0
ENSG00000286929	0
DAOA-AS1	0
ENSG00000275968	0
ENSG00000275502	0
DAOA	0
ENSG00000289454	0
ENSG00000280455	0
LINC00343	0
ENSG00000252550	0
ENSG00000287923	6
RNA5SP38	0
ENSG00000286780	0
LINC00460	10
RPL35P9	0
EFNB2	1187
ENSG00000284966	15
ENSG00000274204	6
ARGLU1	3085
LINC00551	4
LINC00443	0
ATP5MC1P5	0
ENSG00000287546	0
ENSG00000278698	8
PPIAP24	0
ENSG00000277863	0
ENSG00000279157	0
ENSG00000285643	0
NALF1	32
SNORD31B	0
ENSG00000276740	0
MIR1267	0
NALF1-IT1	0
ENSG00000286343	0
ENSG00000274718	0
LIG4	1188
ABHD13	448
TNFSF13B	324
ENSG00000277246	2
RNA5SP39	0
ENSG00000283384	0
HCFC2P1	0
MYO16	2
MYO16-AS2	0
MYO16-AS1	0
LINC03061	2
LINC00370	0
LINC01067	0
LINC00399	4
ENSG00000289901	294
ENSG00000285534	4
LINC00676	0
IRS2	4120
ENSG00000275741	0
ENSG00000275248	0
RN7SKP10	0
ENSG00000274331	0
LINC03082	0
ENSG00000276269	0
LINC00396	0
RN7SL783P	0
LINC03032	0
ENSG00000287575	0
COL4A1	33630
ENSG00000279237	0
COL4A2	31475
MIR8073	0
COL4A2-AS2	0
COL4A2-AS1	0
ENSG00000289010	0
RAB20	787
NAXD-AS1	3
NAXD	851
CARS2	480
ING1	1616
RPL21P107	0
LINC00567	0
PRECSIT	0
ANKRD10	5144
ANKRD10-IT1	173
ENSG00000277767	20
PARP1P1	6
ENSG00000290807	0
SPACA7BP	0
ENSG00000290808	0
LINC00431	0
LINC00368	0
ENSG00000286824	0
ARHGEF7-AS2	0
ARHGEF7	2306
ARHGEF7-IT1	0
ARHGEF7-AS1	0
ENSG00000285856	2
ENSG00000274614	0
TEX29	45
ENSG00000204398	0
LINC02337	0
LINC00354	2
ENSG00000200072	2
SOX1-OT	2
SOX1	2
ENSG00000260385	0
LINC00404	0
LINC01070	0
LINC01043	0
LINC01044	0
SPACA7	0
TUBGCP3	391
ENSG00000277159	0
ATP11AUN	0
ENSG00000274922	2
ATP11A	2694
ATP11A-AS1	0
ENSG00000277545	4
MCF2L	92
ENSG00000267868	0
MCF2L-AS1	2
ENSG00000289354	0
ENSG00000269356	0
ENSG00000269376	0
F7	8
F10	79
F10-AS1	0
KARS1P2	0
ENSG00000283828	11
PROZ	6
ENSG00000269125	0
PCID2	1346
CUL4A	2789
MIR8075	0
LDHBP1	0
LAMP1	13371
GRTP1	146
ENSG00000276434	2
GRTP1-AS1	5
ADPRHL1	6
DCUN1D2	728
DCUN1D2-AS	12
RNU1-16P	4
TMCO3	2720
ENSG00000276916	28
ENSG00000276248	106
TFDP1	476
ATP4B	0
GRK1	0
LINC00552	0
TMEM255B	18
GAS6-AS1	24
GAS6	1897
GAS6-DT	4
ENSG00000237699	0
LINC00454	0
ENSG00000274766	2
LINC00452	0
SWINGN	4
C13orf46	24
RASA3	2205
RASA3-IT1	4
CFAP97D2	0
ENSG00000283347	0
CDC16	2002
MIR548AR	0
ENSG00000289904	0
MIR4502	0
ENSG00000285672	0
UPF3A	871
CLCP2	0
CHAMP1	874
LINC01054	0
RPL23AP97	25
5_8S_rRNA	0
ENSG00000215398	0
ENSG00000290354	0
RNU6-458P	0
ENSG00000257171	0
BNIP3P6	0
ENSG00000257959	0
ENSG00000257721	0
ENSG00000258367	0
ENSG00000257825	0
OR11H12	0
ENSG00000257672	0
ARHGAP42P5	0
LINC02297	0
ENSG00000257644	0
ENSG00000257175	2
ENSG00000258364	0
ENSG00000257731	0
ENSG00000258076	0
ENSG00000257558	0
RPL22P20	0
ENSG00000257635	0
ENSG00000257224	0
NF1P10	0
ENSG00000290346	0
NEK2P1	0
NF1P7	0
MED15P1	0
ENSG00000291204	0
ENSG00000257891	0
ENSG00000258265	0
POTEM	0
ENSG00000275563	0
RNU6-1239P	0
ENSG00000258314	0
GRAMD4P4	0
DUXAP9	0
ENSG00000286614	0
ENSG00000277128	0
NBEAP5	0
ENSG00000278594	6
OR11H13P	0
ENSG00000271632	0
ENSG00000277252	0
CDRT15P13	0
NBEAP6	0
ENSG00000257310	0
TOMM40P1	2
DUXAP10	0
ENSG00000291205	0
BMS1P17	0
ENSG00000287515	0
LINC01297	0
GRAMD4P3	0
POTEG	1
ENSG00000276888	0
RNU6-1268P	0
MED15P6	0
NF1P4	0
ENSG00000273639	0
ENSG00000274649	1
NF1P11	0
ENSG00000257432	1
ENSG00000273558	0
ENSG00000258324	0
ENSG00000257493	0
ENSG00000257751	0
ENSG00000257846	0
ENSG00000259069	0
ENSG00000257884	6
ENSG00000257395	0
ARHGAP42P4	0
ENSG00000257142	0
OR11H2	0
OR4N2	0
OR11K2P	0
OR4Q3	0
OR4H12P	0
OR4M1	0
OR4N1P	0
OR4K6P	0
OR4K3	0
OR4K2	0
OR4K4P	0
ENSG00000259016	0
OR4K5	0
OR4K1	0
ENSG00000290702	0
OR4K16P	0
OR4K15	0
OR4Q2	0
OR4K14	0
OR4K13	0
OR4U1P	0
OR4L1	0
RNA5SP380	0
OR4T1P	0
OR4K17	4
OR4N5	0
PSMB7P1	0
GTF2IP22	0
OR11G1P	0
OR11P1P	0
OR11G2	0
ENSG00000290703	0
OR11H5P	0
OR11H6	0
OR11H7	0
OR11H4	0
TTC5	57
ENSG00000258768	6
ENSG00000258459	0
CCNB1IP1	6883
ENSG00000287735	6
SNORA79B	0
SNORD126	0
ENSG00000259001	2
RPPH1	0
PARP2	949
ENSG00000254846	2
TEP1	707
RNA5SP382	0
KLHL33	6
ENSG00000291038	0
ENSG00000259162	0
OSGEP	167
ENSG00000258515	8
APEX1	3169
PIP4P1	2024
PNP	1088
ENSG00000258908	0
RNASE10	0
PTCD2P1	0
SETP1	0
RNASE9	0
ENSG00000259060	0
RNASE11	0
RNASE11-AS1	0
RNASE12	0
ENSG00000239327	0
OR6S1	0
ANG	219
RNASE4	4
ENSG00000259171	0
EGILA	0
RANBP20P	2
EDDM3DP	0
EDDM3A	2
EDDM3B	2
RNASE6	771
LINC03058	10
RNASE1	2660
ENSG00000259130	2
ENSG00000258642	4
RNASE3	7
ENSG00000258918	3
ENSG00000258772	0
RNASE2CP	4
RNASE2	37
RN7SL189P	0
ENSG00000258599	0
METTL17	971
ENSG00000258471	13
SLC39A2	83
NDRG2	2221
MIR6717	0
TPPP2	1
ENSG00000258604	0
ENSG00000255472	0
RNASE13	2
RNASE7	2
RNASE8	0
ARHGEF40	1336
ZNF219	714
TMEM253	7
ENSG00000178107	0
CKAP2P1	2
RNU6-252P	0
OR5AU1	0
SMARCE1P3	0
ENSG00000258906	0
LINC00641	1556
HNRNPC	32978
RPGRIP1	19
SUPT16H	5246
ENSG00000260830	0
CHD8	4511
SNORD9	1
SNORD8	0
ENSG00000241035	0
EIF4EBP1P1	2
RN7SL650P	0
RAB2B	1203
TOX4	3614
METTL3	622
SALL2	574
ENSG00000257096	0
RBBP4P5	2
OR10G3	0
ENSG00000256081	0
OR10G1P	1
UBE2NP1	0
TRAV1-1	0
OR10G2	1
TRAV1-2	8
ARL6IP1P1	0
OR4E2	0
OR4E1	0
ENSG00000256350	4
TRAV2	0
ENSG00000248358	0
TRAV3	0
TRAV4	0
TRAV5	0
RPL4P1	6
TRAV6	0
TRAV7	0
TRAV8-1	0
TRAV9-1	0
TRAV10	0
TRAV11	0
TRAV12-1	0
TRAV8-2	0
TRAV8-3	0
ENSG00000289723	0
TRAV13-1	0
TRAV12-2	0
TRAV8-4	0
TRAV8-5	0
TRAV13-2	0
TRAV14DV4	0
TRAV9-2	0
TRAV15	0
ENSG00000258557	0
TRAV12-3	0
TRAV8-6	0
TRAV16	0
TRAV17	0
TRAV18	0
TRAV19	2
ENSG00000258705	0
TRAV20	0
TRAV21	0
ENSG00000276428	0
TRAV22	0
TRAV23DV6	0
TRDV1	0
TRAV24	0
TRAV25	0
TRAV26-1	0
TRAV8-7	0
TRAV27	0
TRAV28	0
TRAV29DV5	0
TRAV30	0
TRAV31	0
TRAV32	0
TRAV33	0
TRD-AS1	28
TRAV26-2	0
TRAV34	0
TRAV35	0
TRAV36DV7	0
ENSG00000289495	0
TRAV37	0
TRAV38-1	0
TRAV38-2DV8	0
TRAV39	0
TRAV40	0
TRAV41	0
ENSG00000256221	0
ENSG00000259042	0
TRDV2	0
TRDD1	0
TRDD2	0
TRDD3	0
TRDJ1	0
TRDJ4	0
TRDJ2	0
TRDJ3	0
TRDC	1
TRDV3	0
TRAJ61	0
TRAJ60	0
TRAJ59	0
TRAJ58	0
TRAJ57	0
TRAJ56	0
TRAJ55	0
TRAJ54	0
TRAJ53	0
TRAJ52	0
TRAJ51	0
TRAJ50	0
TRAJ49	0
TRAJ48	0
TRAJ47	0
TRAJ46	0
TRAJ45	0
TRAJ44	0
TRAJ43	0
TRAJ42	0
TRAJ41	0
TRAJ40	0
TRAJ39	0
TRAJ38	0
TRAJ37	0
TRAJ36	0
TRAJ35	0
TRAJ34	0
TRAJ33	0
TRAJ32	0
TRAJ31	0
TRAJ30	0
TRAJ29	2
TRAJ28	0
TRAJ27	0
TRAJ26	0
TRAJ25	0
TRAJ24	0
TRAJ23	0
TRAJ22	0
TRAJ21	0
TRAJ20	0
TRAJ19	0
TRAJ18	0
TRAJ17	0
TRAJ16	0
TRAJ14	0
TRAJ13	0
TRAJ12	0
TRAJ11	0
TRAJ10	0
TRAJ9	0
TRAJ8	0
TRAJ7	0
TRAJ6	0
TRAJ5	0
TRAJ4	0
TRAJ3	0
TRAJ2	0
TRAJ1	0
TRAC	0
LINC02332	0
ENSG00000259003	2
DAD1	4571
ENSG00000275552	13
ABHD4	3126
OR6J1	0
ENSG00000242061	0
OXA1L-DT	2
OR6E1P	0
ENSG00000258823	0
ENSG00000212302	0
OXA1L	5125
SLC7A7	2258
MRPL52	487
MMP14	26949
LRP10	5348
REM2	86
RBM23	1881
PRMT5-AS1	8
PRMT5	794
PRMT5-DT	37
HAUS4	370
ENSG00000259132	0
MIR4707	0
AJUBA	354
AJUBA-DT	0
C14orf93	269
ENSG00000280129	3
PSMB5	3366
ENSG00000279656	149
PSMB11	0
CDH24	496
ENSG00000288795	4
ACIN1	5264
C14orf119	1186
CIROP	3
CEBPE	21
ENSG00000288931	0
SLC7A8	1691
RNU6-1138P	0
RNF212B	1
ENSG00000289968	0
ENSG00000240131	0
RNU6-1046P	0
HOMEZ	139
ENSG00000290642	12
H3P37	0
PPP1R3E	157
BCL2L2	735
BCL2L2-PABPN1	10
PABPN1	852
SLC22A17	1962
EFS	547
ENSG00000259018	0
IL25	0
CMTM5	54
MYH6	14
MIR208A	0
ENSG00000289973	0
MYH7	8
ENSG00000258444	0
MIR208B	0
NGDN	1218
ZFHX2-AS1	17
ZFHX2	38
ENSG00000273618	0
THTPA	30
AP1G2	449
AP1G2-AS1	21
JPH4	10
ENSG00000274002	0
DHRS2	98
ENSG00000258464	0
BRD7P1	0
ENSG00000270618	0
RN7SKP205	0
ENSG00000258887	0
ENSG00000285727	0
LINC00596	0
DHRS4-AS1	141
DHRS4	132
DHRS4L2	124
DHRS4L1	2
ENSG00000286931	0
ENSG00000291039	0
CARMIL3	14
CPNE6	2
NRL	44
PCK2	460
DCAF11	1511
ENSG00000259371	0
FITM1	6
PSME1	1958
EMC9	205
ENSG00000259321	3
PSME2	1473
MIR7703	0
RNF31	49
ENSG00000259529	4
RNA5SP383	0
IRF9	177
ENSG00000289757	0
REC8	226
IPO4	0
ENSG00000259522	0
ENSG00000287765	0
TM9SF1	72
ENSG00000254692	0
ENSG00000288820	25
ENSG00000276698	6
ENSG00000278784	34
TSSK4	48
CHMP4A	41
ENSG00000260669	8
MDP1	0
NEDD8-MDP1	0
NEDD8	321
GMPR2	1156
TINF2	1328
ENSG00000289979	6
TGM1	177
RABGGTA	286
ENSG00000288044	5
ENSG00000286825	10
DHRS1	397
NOP9	916
CIDEB	0
LTB4R2	53
LTB4R	482
ADCY4	154
ENSG00000258973	0
RIPK3	48
NFATC4	1195
NYNRIN	3580
CBLN3	97
KHNYN	4225
SDR39U1	74
ENSG00000258744	31
CMA1	0
CTSG	8
ENSG00000258657	0
GZMH	0
GZMB	0
STXBP6	763
ENSG00000288100	2
ENSG00000287481	0
LINC02286	0
HMGN2P6	0
OR7K1P	0
ENSG00000257976	10
LINC02306	0
ENSG00000212270	0
ENSG00000279521	0
ENSG00000285633	0
CYB5AP5	0
NOVA1	81
ENSG00000262119	0
NOVA1-DT	0
ENSG00000258081	0
LINC02294	0
LINC02293	0
ENSG00000286479	0
MIR4307HG	0
MIR4307	0
MIR3171HG	34
LINC00645	2
MIR3171	0
BNIP3P1	66
ENSG00000257869	0
RPL26P3	0
LINC02300	0
EIF4A1P12	0
BTF3P2	0
FOXG1-AS1	0
FOXG1	48
LINC01551	0
LINC02282	0
LINC02281	0
LINC02327	0
ENSG00000258065	0
LINC02326	0
ENSG00000258028	2
RNU6-864P	0
ENSG00000257522	0
ENSG00000258107	0
ENSG00000286040	4
RNU11-5P	0
PRKD1	178
ENSG00000257120	0
RNU6-1234P	0
ENSG00000287142	0
ENSG00000257904	6
ENSG00000248975	0
ENSG00000240201	0
ENSG00000279032	0
G2E3-AS1	0
ENSG00000278587	0
SYF2P1	0
G2E3	1136
SCFD1	3199
UBE2CP1	2
ENSG00000258558	0
RPL12P5	0
ENSG00000240513	0
ENSG00000213867	0
COCH	17
ENSG00000258525	0
STRN3	2013
HIGD1AP17	0
MIR624	0
ENSG00000258968	0
AP4S1	49
HECTD1	10404
RPL21P5	4
RNU6-541P	0
ENSG00000257831	3
HEATR5A	1330
ATP5MC1P2	7
ENSG00000203546	2
HEATR5A-DT	11
DTD2	26
ENSG00000239323	0
GPR33	0
NUBPL	313
ENSG00000258196	0
NUBPL-DT	0
RNU6-602P	0
RNU6-455P	0
ENSG00000257472	0
LINC02313	0
ENSG00000290393	0
ZFAND2AP2	0
ENSG00000258386	0
ARHGAP5-AS1	122
ARHGAP5	9721
ENSG00000285608	0
ENSG00000286527	2
RNU6-7	0
RNU6-8	0
ENSG00000258619	0
KIAA1143P1	8
AKAP6	228
ENSG00000258580	0
RN7SL660P	0
MTCO1P2	2
ENSG00000280281	8
ENSG00000289111	0
NPAS3	30
ENSG00000287153	0
ENSG00000287777	0
EGLN3	488
EGLN3-AS1	0
ENSG00000223593	0
SPTSSA	989
RPL23AP71	0
EAPP	2020
ENSG00000279423	20
ENSG00000259002	0
RNU1-27P	0
RNU1-28P	0
ENSG00000259135	0
SNX6	4439
RPS19P3	44
RNU6-1261P	0
RPL23AP8	0
CFL2	2350
RPL12P6	200
BAZ1A	5091
RNU7-41P	0
BAZ1A-AS1	6
SRP54-AS1	154
ENSG00000258493	0
IGBP1P1	18
SRP54	9989
FAM177A1	2256
PPP2R3C	485
ENSG00000279434	29
PRORP	127
ENSG00000258790	0
RPL23AP70	0
SEPTIN7P1	0
MRPL57P8	0
DPRXP3	0
RPL7AP3	0
RPL9P3	148
PSMA6	321
ENSG00000258860	4
RPLP0P3	0
NFKBIA	13492
DNAJC8P1	8
ENSG00000259017	2
RPS3AP4	0
KRT18P6	0
INSM2	2
RALGAPA1	1475
ENSG00000253059	0
QRSL1P3	4
ENSG00000258938	2
NUTF2P2	0
BRMS1L	378
ENSG00000257272	0
ENSG00000257307	6
ENSG00000258342	0
ENSG00000257614	0
ILF2P2	0
ENSG00000257826	0
LINC00609	0
PTCSC3	2
ENSG00000289098	0
ENSG00000258844	0
RN7SKP21	0
MBIP	1512
ENSG00000283098	0
ENSG00000290759	0
DPPA3P2	0
RNU7-93P	0
SFTA3	0
NKX2-1	0
NKX2-1-AS1	0
PHKBP2	0
RPL29P3	0
NKX2-8	0
RN7SKP257	0
ENSG00000258661	0
PAX9	18
SLC25A21	12
ENSG00000258690	0
ENSG00000258601	0
MIR4503	0
ENSG00000258827	0
SLC25A21-AS1	0
RNU6-273P	0
MIPOL1	157
ENSG00000289687	0
RNU6-886P	0
ENSG00000259087	0
ENSG00000289903	0
FOXA1	76
TTC6	0
ENSG00000200385	0
RNU6-1277P	0
LINC00517	0
ENSG00000258696	0
ENSG00000259048	0
ENSG00000258649	0
SSTR1	8
CLEC14A	2
ENSG00000259072	0
ENSG00000271468	0
KRT8P1	0
LINC00639	2
ENSG00000258680	0
ENSG00000270713	0
SEC23A	10785
ENSG00000259121	1
SEC23A-AS1	0
PPIAP4	2
GEMIN2	207
TRAPPC6B	217
ENSG00000285830	2
RPL7AP2	0
PNN-AS1	3
PNN	5572
ENSG00000258671	0
YTHDF2P1	32
MIA2	1441
MIA2-AS1	1
GLRX5P3	4
COILP1	0
FBXO33	2305
ENSG00000258526	27
ENSG00000286123	10
ENSG00000286099	13
LINC02315	43
ENSG00000258385	0
ENSG00000279972	0
ENSG00000258901	0
LRFN5-DT	37
ENSG00000251858	0
ENSG00000289436	22
LRFN5	254
FKBP1BP1	0
ENSG00000259149	0
ENSG00000258394	0
ENSG00000258850	0
ENSG00000258505	0
ENSG00000258622	0
YWHAQP1	0
ENSG00000259047	0
TUBBP3	0
HNRNPUP1	80
ENSG00000286464	0
KRT8P2	0
